Drug,Reac,a,drug_num,reac_num,n
LEVETIRACETAM,BLEPHAROSPASM,1,60,38,71094
LORCASERIN,BLEPHAROSPASM,1,125,38,71094
NATALIZUMAB,BLEPHAROSPASM,1,1621,38,71094
OXYBATE,BLEPHAROSPASM,1,1330,38,71094
PREGABALIN,BLEPHAROSPASM,1,935,38,71094
TACROLIMUS,BLEPHAROSPASM,2,83,38,71094
TERIFLUNOMIDE,BLEPHAROSPASM,2,341,38,71094
VIGABATRIN,BLEPHAROSPASM,2,118,38,71094
ARIPIPRAZOLE,BORDERLINE PERSONALITY DISORDER,2,167,5,71094
BUPRENORPHINE,BORDERLINE PERSONALITY DISORDER,1,189,5,71094
C1 ESTERASE INHIBITOR,BORDERLINE PERSONALITY DISORDER,1,7,5,71094
QUETIAPINE,BORDERLINE PERSONALITY DISORDER,1,35,5,71094
ARIPIPRAZOLE,CHOLESTASIS OF PREGNANCY,1,167,1,71094
ARIPIPRAZOLE,COELIAC ARTERY STENOSIS,1,167,1,71094
ARIPIPRAZOLE,COMPULSIVE SHOPPING,3,167,5,71094
DULOXETINE,COMPULSIVE SHOPPING,2,124,5,71094
ARIPIPRAZOLE,DELUSION OF GRANDEUR,1,167,2,71094
SOFOSBUVIR,DELUSION OF GRANDEUR,1,293,2,71094
ARIPIPRAZOLE,DEPRESSIVE SYMPTOM,1,167,2,71094
ISOTRETINOIN,DEPRESSIVE SYMPTOM,1,233,2,71094
ARIPIPRAZOLE,DISTRACTIBILITY,2,167,5,71094
LISDEXAMFETAMINE,DISTRACTIBILITY,1,93,5,71094
NATALIZUMAB,DISTRACTIBILITY,1,1621,5,71094
RIFAXIMIN,DISTRACTIBILITY,1,18,5,71094
ARIPIPRAZOLE,DYSKINESIA,2,167,97,71094
BUPRENORPHINE,DYSKINESIA,2,189,97,71094
CARFILZOMIB,DYSKINESIA,1,349,97,71094
CRIZOTINIB,DYSKINESIA,2,171,97,71094
CYTARABINE,DYSKINESIA,2,83,97,71094
DIMETHYL FUMARATE,DYSKINESIA,2,1306,97,71094
DROXIDOPA,DYSKINESIA,1,62,97,71094
ENZALUTAMIDE,DYSKINESIA,2,511,97,71094
ETANERCEPT,DYSKINESIA,14,18762,97,71094
EVEROLIMUS,DYSKINESIA,5,130,97,71094
FENTANYL,DYSKINESIA,1,204,97,71094
FINGOLIMOD,DYSKINESIA,2,1158,97,71094
GABAPENTIN,DYSKINESIA,2,146,97,71094
GADOBUTROL,DYSKINESIA,1,143,97,71094
GOLIMUMAB,DYSKINESIA,1,136,97,71094
IBRUTINIB,DYSKINESIA,1,474,97,71094
INFLIXIMAB,DYSKINESIA,1,401,97,71094
INSULIN GLARGINE,DYSKINESIA,1,58,97,71094
INTERFERON BETA-1A,DYSKINESIA,2,938,97,71094
INTERFERON BETA-1B,DYSKINESIA,2,297,97,71094
LENALIDOMIDE,DYSKINESIA,2,6018,97,71094
LEVOMILNACIPRAN,DYSKINESIA,1,28,97,71094
MACITENTAN,DYSKINESIA,1,788,97,71094
MEROPENEM,DYSKINESIA,2,3,97,71094
MINOCYCLINE,DYSKINESIA,1,25,97,71094
MORPHINE,DYSKINESIA,1,103,97,71094
MOXIFLOXACIN,DYSKINESIA,1,20,97,71094
NATALIZUMAB,DYSKINESIA,1,1621,97,71094
OMEPRAZOLE,DYSKINESIA,1,16,97,71094
OSELTAMIVIR,DYSKINESIA,1,6,97,71094
OXYBATE,DYSKINESIA,11,1330,97,71094
OXYBUTYNIN,DYSKINESIA,1,63,97,71094
OXYCODONE,DYSKINESIA,2,250,97,71094
PALIPERIDONE,DYSKINESIA,1,199,97,71094
POMALIDOMIDE,DYSKINESIA,1,854,97,71094
PREGABALIN,DYSKINESIA,5,935,97,71094
RANOLAZINE,DYSKINESIA,1,23,97,71094
RASAGILINE,DYSKINESIA,1,7,97,71094
REGADENOSON,DYSKINESIA,1,59,97,71094
RIVAROXABAN,DYSKINESIA,1,1242,97,71094
SELEGILINE,DYSKINESIA,1,8,97,71094
SERTRALINE,DYSKINESIA,1,31,97,71094
SIPULEUCEL-T,DYSKINESIA,1,158,97,71094
TETRABENAZINE,DYSKINESIA,2,34,97,71094
TOFACITINIB,DYSKINESIA,5,703,97,71094
TREPROSTINIL,DYSKINESIA,1,352,97,71094
VIGABATRIN,DYSKINESIA,1,118,97,71094
ZICONOTIDE,DYSKINESIA,1,24,97,71094
ARIPIPRAZOLE,EUPHORIC MOOD,1,167,35,71094
BOTULINUM TOXIN TYPE A,EUPHORIC MOOD,3,289,35,71094
CLOZAPINE,EUPHORIC MOOD,2,187,35,71094
ETANERCEPT,EUPHORIC MOOD,2,18762,35,71094
GABAPENTIN,EUPHORIC MOOD,4,146,35,71094
INTERFERON BETA-1B,EUPHORIC MOOD,1,297,35,71094
LORCASERIN,EUPHORIC MOOD,2,125,35,71094
NALTREXONE,EUPHORIC MOOD,1,15,35,71094
OMALIZUMAB,EUPHORIC MOOD,1,297,35,71094
OXYBATE,EUPHORIC MOOD,7,1330,35,71094
PLACEBO,EUPHORIC MOOD,1,21,35,71094
PREGABALIN,EUPHORIC MOOD,8,935,35,71094
TOFACITINIB,EUPHORIC MOOD,1,703,35,71094
ZIPRASIDONE,EUPHORIC MOOD,1,13,35,71094
ARIPIPRAZOLE,EXCESSIVE CERUMEN PRODUCTION,1,167,2,71094
DECITABINE,EXCESSIVE CERUMEN PRODUCTION,1,6,2,71094
ARIPIPRAZOLE,EXTRAPYRAMIDAL DISORDER,1,167,8,71094
LURASIDONE,EXTRAPYRAMIDAL DISORDER,1,28,8,71094
PALIPERIDONE,EXTRAPYRAMIDAL DISORDER,5,199,8,71094
RIVAROXABAN,EXTRAPYRAMIDAL DISORDER,1,1242,8,71094
ARIPIPRAZOLE,GAMBLING DISORDER,1,167,2,71094
PRAMIPEXOLE,GAMBLING DISORDER,1,17,2,71094
ARIPIPRAZOLE,GESTATIONAL DIABETES,2,167,18,71094
ETANERCEPT,GESTATIONAL DIABETES,4,18762,18,71094
INTERFERON BETA-1A,GESTATIONAL DIABETES,1,938,18,71094
LEVONORGESTREL,GESTATIONAL DIABETES,3,534,18,71094
NATALIZUMAB,GESTATIONAL DIABETES,1,1621,18,71094
NICOTINE,GESTATIONAL DIABETES,1,12,18,71094
ONDANSETRON,GESTATIONAL DIABETES,4,28,18,71094
TREPROSTINIL,GESTATIONAL DIABETES,1,352,18,71094
USTEKINUMAB,GESTATIONAL DIABETES,1,248,18,71094
ARIPIPRAZOLE,GESTATIONAL HYPERTENSION,2,167,9,71094
CERTOLIZUMAB PEGOL,GESTATIONAL HYPERTENSION,1,757,9,71094
ETANERCEPT,GESTATIONAL HYPERTENSION,2,18762,9,71094
ONDANSETRON,GESTATIONAL HYPERTENSION,3,28,9,71094
RITONAVIR,GESTATIONAL HYPERTENSION,1,29,9,71094
ARIPIPRAZOLE,HOMICIDAL IDEATION,1,167,13,71094
CLOZAPINE,HOMICIDAL IDEATION,1,187,13,71094
LENALIDOMIDE,HOMICIDAL IDEATION,1,6018,13,71094
LURASIDONE,HOMICIDAL IDEATION,1,28,13,71094
MEMANTINE,HOMICIDAL IDEATION,1,4,13,71094
PALIPERIDONE,HOMICIDAL IDEATION,2,199,13,71094
PERAMPANEL,HOMICIDAL IDEATION,3,19,13,71094
SEVELAMER,HOMICIDAL IDEATION,1,19,13,71094
VARENICLINE,HOMICIDAL IDEATION,1,89,13,71094
VORTIOXETINE,HOMICIDAL IDEATION,1,23,13,71094
ARIPIPRAZOLE,HYPERPHAGIA,6,167,17,71094
ETANERCEPT,HYPERPHAGIA,2,18762,17,71094
LEVOTHYROXINE,HYPERPHAGIA,1,62,17,71094
NATALIZUMAB,HYPERPHAGIA,1,1621,17,71094
POMALIDOMIDE,HYPERPHAGIA,1,854,17,71094
PREGABALIN,HYPERPHAGIA,2,935,17,71094
SIMEPREVIR,HYPERPHAGIA,1,98,17,71094
SITAGLIPTIN,HYPERPHAGIA,1,140,17,71094
SORAFENIB,HYPERPHAGIA,1,134,17,71094
SULFASALAZINE,HYPERPHAGIA,1,10,17,71094
ARIPIPRAZOLE,HYPERSEXUALITY,1,167,4,71094
CLOZAPINE,HYPERSEXUALITY,1,187,4,71094
LISDEXAMFETAMINE,HYPERSEXUALITY,1,93,4,71094
OXYBATE,HYPERSEXUALITY,1,1330,4,71094
ARIPIPRAZOLE,HYPOPNOEA,1,167,7,71094
BUPRENORPHINE,HYPOPNOEA,1,189,7,71094
EPOPROSTENOL,HYPOPNOEA,1,520,7,71094
IMMUNOGLOBULIN G,HYPOPNOEA,1,150,7,71094
"INSULIN ASPART, HUMAN",HYPOPNOEA,1,20,7,71094
OXYBATE,HYPOPNOEA,1,1330,7,71094
TIOTROPIUM,HYPOPNOEA,1,454,7,71094
ARIPIPRAZOLE,IMPAIRED SELF-CARE,1,167,10,71094
DIMETHYL FUMARATE,IMPAIRED SELF-CARE,4,1306,10,71094
INTERFERON BETA-1A,IMPAIRED SELF-CARE,1,938,10,71094
NATALIZUMAB,IMPAIRED SELF-CARE,3,1621,10,71094
OXYCODONE,IMPAIRED SELF-CARE,1,250,10,71094
ARIPIPRAZOLE,INDUCED LABOUR,3,167,11,71094
ETANERCEPT,INDUCED LABOUR,7,18762,11,71094
FINGOLIMOD,INDUCED LABOUR,1,1158,11,71094
ARIPIPRAZOLE,LIP DISORDER,1,167,7,71094
DENOSUMAB,LIP DISORDER,1,955,7,71094
ETANERCEPT,LIP DISORDER,4,18762,7,71094
LENALIDOMIDE,LIP DISORDER,1,6018,7,71094
ARIPIPRAZOLE,LIVE BIRTH,3,167,14,71094
ATAZANAVIR,LIVE BIRTH,2,17,14,71094
BELIMUMAB,LIVE BIRTH,2,64,14,71094
COPPER,LIVE BIRTH,3,329,14,71094
EPOPROSTENOL,LIVE BIRTH,3,520,14,71094
GLATIRAMER,LIVE BIRTH,1,356,14,71094
ARIPIPRAZOLE,MATERNAL EXPOSURE DURING PREGNANCY,7,167,212,71094
ATAZANAVIR,MATERNAL EXPOSURE DURING PREGNANCY,10,17,212,71094
BELATACEPT,MATERNAL EXPOSURE DURING PREGNANCY,1,37,212,71094
BUPRENORPHINE,MATERNAL EXPOSURE DURING PREGNANCY,8,189,212,71094
CERTOLIZUMAB PEGOL,MATERNAL EXPOSURE DURING PREGNANCY,7,757,212,71094
COPPER,MATERNAL EXPOSURE DURING PREGNANCY,24,329,212,71094
CTLA-4_MEL,MATERNAL EXPOSURE DURING PREGNANCY,1,125,212,71094
DIMETHYL FUMARATE,MATERNAL EXPOSURE DURING PREGNANCY,9,1306,212,71094
DOXORUBICIN,MATERNAL EXPOSURE DURING PREGNANCY,1,55,212,71094
ESTRADIOL,MATERNAL EXPOSURE DURING PREGNANCY,2,72,212,71094
ETANERCEPT,MATERNAL EXPOSURE DURING PREGNANCY,15,18762,212,71094
ETONOGESTREL,MATERNAL EXPOSURE DURING PREGNANCY,2,794,212,71094
EVEROLIMUS,MATERNAL EXPOSURE DURING PREGNANCY,2,130,212,71094
FINGOLIMOD,MATERNAL EXPOSURE DURING PREGNANCY,34,1158,212,71094
FLUOXETINE,MATERNAL EXPOSURE DURING PREGNANCY,1,16,212,71094
GLATIRAMER,MATERNAL EXPOSURE DURING PREGNANCY,1,356,212,71094
ILOPROST,MATERNAL EXPOSURE DURING PREGNANCY,1,216,212,71094
INDOMETHACIN,MATERNAL EXPOSURE DURING PREGNANCY,2,5,212,71094
INFLIXIMAB,MATERNAL EXPOSURE DURING PREGNANCY,1,401,212,71094
INSULIN ISOPHANE,MATERNAL EXPOSURE DURING PREGNANCY,3,13,212,71094
INSULIN LISPRO,MATERNAL EXPOSURE DURING PREGNANCY,2,70,212,71094
INTERFERON BETA-1A,MATERNAL EXPOSURE DURING PREGNANCY,14,938,212,71094
INTERFERON BETA-1B,MATERNAL EXPOSURE DURING PREGNANCY,4,297,212,71094
IRON SUCROSE,MATERNAL EXPOSURE DURING PREGNANCY,1,2,212,71094
ISOTRETINOIN,MATERNAL EXPOSURE DURING PREGNANCY,7,233,212,71094
MESALAMINE,MATERNAL EXPOSURE DURING PREGNANCY,1,66,212,71094
MYCOPHENOLATE MOFETIL,MATERNAL EXPOSURE DURING PREGNANCY,1,45,212,71094
MYCOPHENOLIC ACID,MATERNAL EXPOSURE DURING PREGNANCY,1,15,212,71094
NAPROXEN,MATERNAL EXPOSURE DURING PREGNANCY,1,38,212,71094
NATALIZUMAB,MATERNAL EXPOSURE DURING PREGNANCY,18,1621,212,71094
OMALIZUMAB,MATERNAL EXPOSURE DURING PREGNANCY,13,297,212,71094
ONDANSETRON,MATERNAL EXPOSURE DURING PREGNANCY,10,28,212,71094
OXYBATE,MATERNAL EXPOSURE DURING PREGNANCY,2,1330,212,71094
PEGFILGRASTIM,MATERNAL EXPOSURE DURING PREGNANCY,1,68,212,71094
RALTEGRAVIR,MATERNAL EXPOSURE DURING PREGNANCY,2,18,212,71094
RITONAVIR,MATERNAL EXPOSURE DURING PREGNANCY,1,29,212,71094
TACROLIMUS,MATERNAL EXPOSURE DURING PREGNANCY,1,83,212,71094
ARIPIPRAZOLE,MIGRAINE WITH AURA,2,167,12,71094
BEVACIZUMAB,MIGRAINE WITH AURA,1,176,12,71094
DENOSUMAB,MIGRAINE WITH AURA,1,955,12,71094
ETANERCEPT,MIGRAINE WITH AURA,1,18762,12,71094
EXENATIDE,MIGRAINE WITH AURA,2,134,12,71094
FINGOLIMOD,MIGRAINE WITH AURA,1,1158,12,71094
PIRFENIDONE,MIGRAINE WITH AURA,2,27,12,71094
POMALIDOMIDE,MIGRAINE WITH AURA,2,854,12,71094
ARIPIPRAZOLE,NARCOLEPSY,1,167,6,71094
ETANERCEPT,NARCOLEPSY,1,18762,6,71094
HYDROMORPHONE,NARCOLEPSY,1,17,6,71094
LENALIDOMIDE,NARCOLEPSY,1,6018,6,71094
LEVOMILNACIPRAN,NARCOLEPSY,1,28,6,71094
OXYBATE,NARCOLEPSY,1,1330,6,71094
ARIPIPRAZOLE,NEUROLEPTIC MALIGNANT SYNDROME,1,167,12,71094
CLOZAPINE,NEUROLEPTIC MALIGNANT SYNDROME,2,187,12,71094
DROXIDOPA,NEUROLEPTIC MALIGNANT SYNDROME,1,62,12,71094
DULOXETINE,NEUROLEPTIC MALIGNANT SYNDROME,1,124,12,71094
LURASIDONE,NEUROLEPTIC MALIGNANT SYNDROME,1,28,12,71094
PALIPERIDONE,NEUROLEPTIC MALIGNANT SYNDROME,1,199,12,71094
QUETIAPINE,NEUROLEPTIC MALIGNANT SYNDROME,1,35,12,71094
RISPERIDONE,NEUROLEPTIC MALIGNANT SYNDROME,1,270,12,71094
TRAZODONE,NEUROLEPTIC MALIGNANT SYNDROME,2,5,12,71094
VALPROATE,NEUROLEPTIC MALIGNANT SYNDROME,1,24,12,71094
ARIPIPRAZOLE,NEUROLOGICAL SYMPTOM,1,167,8,71094
DIMETHYL FUMARATE,NEUROLOGICAL SYMPTOM,1,1306,8,71094
ETANERCEPT,NEUROLOGICAL SYMPTOM,1,18762,8,71094
FINGOLIMOD,NEUROLOGICAL SYMPTOM,1,1158,8,71094
GADOVERSETAMIDE,NEUROLOGICAL SYMPTOM,1,3,8,71094
LENALIDOMIDE,NEUROLOGICAL SYMPTOM,1,6018,8,71094
MACITENTAN,NEUROLOGICAL SYMPTOM,1,788,8,71094
TOFACITINIB,NEUROLOGICAL SYMPTOM,1,703,8,71094
ARIPIPRAZOLE,NEUROPSYCHIATRIC SYMPTOMS,1,167,3,71094
LISDEXAMFETAMINE,NEUROPSYCHIATRIC SYMPTOMS,1,93,3,71094
MONTELUKAST,NEUROPSYCHIATRIC SYMPTOMS,1,16,3,71094
ARIPIPRAZOLE,OBSESSIVE-COMPULSIVE DISORDER,1,167,13,71094
ETONOGESTREL,OBSESSIVE-COMPULSIVE DISORDER,1,794,13,71094
LENALIDOMIDE,OBSESSIVE-COMPULSIVE DISORDER,1,6018,13,71094
OXYBATE,OBSESSIVE-COMPULSIVE DISORDER,3,1330,13,71094
PRAMIPEXOLE,OBSESSIVE-COMPULSIVE DISORDER,2,17,13,71094
TERIFLUNOMIDE,OBSESSIVE-COMPULSIVE DISORDER,4,341,13,71094
VORICONAZOLE,OBSESSIVE-COMPULSIVE DISORDER,1,42,13,71094
ARIPIPRAZOLE,PARKINSONISM,4,167,12,71094
LURASIDONE,PARKINSONISM,1,28,12,71094
PALIPERIDONE,PARKINSONISM,3,199,12,71094
PIMAVANSERIN,PARKINSONISM,3,6,12,71094
QUETIAPINE,PARKINSONISM,1,35,12,71094
ARIPIPRAZOLE,PNEUMONIA STREPTOCOCCAL,2,167,12,71094
BOSENTAN,PNEUMONIA STREPTOCOCCAL,1,1394,12,71094
DIMETHYL FUMARATE,PNEUMONIA STREPTOCOCCAL,1,1306,12,71094
ERIBULIN,PNEUMONIA STREPTOCOCCAL,2,19,12,71094
ETANERCEPT,PNEUMONIA STREPTOCOCCAL,2,18762,12,71094
OXYCODONE,PNEUMONIA STREPTOCOCCAL,1,250,12,71094
POMALIDOMIDE,PNEUMONIA STREPTOCOCCAL,1,854,12,71094
RITUXIMAB,PNEUMONIA STREPTOCOCCAL,1,116,12,71094
VORINOSTAT,PNEUMONIA STREPTOCOCCAL,1,31,12,71094
ARIPIPRAZOLE,PRESCRIBED UNDERDOSE,3,167,134,71094
ASPIRIN,PRESCRIBED UNDERDOSE,3,842,134,71094
BENDAMUSTINE,PRESCRIBED UNDERDOSE,1,54,134,71094
COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,PRESCRIBED UNDERDOSE,1,21,134,71094
DASATINIB,PRESCRIBED UNDERDOSE,1,149,134,71094
DIMETHYL FUMARATE,PRESCRIBED UNDERDOSE,70,1306,134,71094
FINGOLIMOD,PRESCRIBED UNDERDOSE,18,1158,134,71094
IBRUTINIB,PRESCRIBED UNDERDOSE,8,474,134,71094
INTERFERON BETA-1A,PRESCRIBED UNDERDOSE,3,938,134,71094
NATALIZUMAB,PRESCRIBED UNDERDOSE,18,1621,134,71094
OSPEMIFENE,PRESCRIBED UNDERDOSE,2,102,134,71094
PIMAVANSERIN,PRESCRIBED UNDERDOSE,3,6,134,71094
PREGABALIN,PRESCRIBED UNDERDOSE,3,935,134,71094
ARIPIPRAZOLE,PRETERM PREMATURE RUPTURE OF MEMBRANES,1,167,6,71094
CERTOLIZUMAB PEGOL,PRETERM PREMATURE RUPTURE OF MEMBRANES,2,757,6,71094
CHLOROQUINE,PRETERM PREMATURE RUPTURE OF MEMBRANES,1,1,6,71094
LEVONORGESTREL,PRETERM PREMATURE RUPTURE OF MEMBRANES,1,534,6,71094
OMALIZUMAB,PRETERM PREMATURE RUPTURE OF MEMBRANES,1,297,6,71094
ARIPIPRAZOLE,PRIAPISM,1,167,6,71094
ILOPERIDONE,PRIAPISM,1,5,6,71094
LORCASERIN,PRIAPISM,1,125,6,71094
PALIPERIDONE,PRIAPISM,1,199,6,71094
TRAZODONE,PRIAPISM,1,5,6,71094
VENLAFAXINE,PRIAPISM,1,75,6,71094
ARIPIPRAZOLE,PRODUCT USE IN UNAPPROVED INDICATION,2,167,99,71094
ARMODAFINIL,PRODUCT USE IN UNAPPROVED INDICATION,1,17,99,71094
ASPIRIN,PRODUCT USE IN UNAPPROVED INDICATION,1,842,99,71094
COLESTIPOL,PRODUCT USE IN UNAPPROVED INDICATION,1,1,99,71094
"ESTROGENS, CONJUGATED (USP)",PRODUCT USE IN UNAPPROVED INDICATION,2,41,99,71094
ETONOGESTREL,PRODUCT USE IN UNAPPROVED INDICATION,1,794,99,71094
EVEROLIMUS,PRODUCT USE IN UNAPPROVED INDICATION,1,130,99,71094
GABAPENTIN,PRODUCT USE IN UNAPPROVED INDICATION,6,146,99,71094
GOLIMUMAB,PRODUCT USE IN UNAPPROVED INDICATION,1,136,99,71094
IBRUTINIB,PRODUCT USE IN UNAPPROVED INDICATION,1,474,99,71094
INFLIXIMAB,PRODUCT USE IN UNAPPROVED INDICATION,3,401,99,71094
IRON SUCROSE,PRODUCT USE IN UNAPPROVED INDICATION,1,2,99,71094
LEVONORGESTREL,PRODUCT USE IN UNAPPROVED INDICATION,1,534,99,71094
METHOTREXATE,PRODUCT USE IN UNAPPROVED INDICATION,1,78,99,71094
METRELEPTIN,PRODUCT USE IN UNAPPROVED INDICATION,1,3,99,71094
MOMETASONE,PRODUCT USE IN UNAPPROVED INDICATION,3,101,99,71094
MORPHINE,PRODUCT USE IN UNAPPROVED INDICATION,1,103,99,71094
OBINUTUZUMAB,PRODUCT USE IN UNAPPROVED INDICATION,1,33,99,71094
OMEPRAZOLE,PRODUCT USE IN UNAPPROVED INDICATION,1,16,99,71094
ONDANSETRON,PRODUCT USE IN UNAPPROVED INDICATION,6,28,99,71094
PD-1/PD-L1_Other,PRODUCT USE IN UNAPPROVED INDICATION,1,76,99,71094
PREGABALIN,PRODUCT USE IN UNAPPROVED INDICATION,13,935,99,71094
RANITIDINE,PRODUCT USE IN UNAPPROVED INDICATION,4,206,99,71094
RISPERIDONE,PRODUCT USE IN UNAPPROVED INDICATION,1,270,99,71094
SILDENAFIL,PRODUCT USE IN UNAPPROVED INDICATION,7,228,99,71094
SIROLIMUS,PRODUCT USE IN UNAPPROVED INDICATION,29,67,99,71094
SOMATROPIN,PRODUCT USE IN UNAPPROVED INDICATION,2,51,99,71094
TEMOZOLOMIDE,PRODUCT USE IN UNAPPROVED INDICATION,1,26,99,71094
TOFACITINIB,PRODUCT USE IN UNAPPROVED INDICATION,3,703,99,71094
VENLAFAXINE,PRODUCT USE IN UNAPPROVED INDICATION,2,75,99,71094
ARIPIPRAZOLE,PSYCHIATRIC DECOMPENSATION,2,167,4,71094
CLOZAPINE,PSYCHIATRIC DECOMPENSATION,1,187,4,71094
RISPERIDONE,PSYCHIATRIC DECOMPENSATION,1,270,4,71094
ARIPIPRAZOLE,PSYCHIATRIC SYMPTOM,8,167,16,71094
DULOXETINE,PSYCHIATRIC SYMPTOM,1,124,16,71094
ELTROMBOPAG,PSYCHIATRIC SYMPTOM,1,32,16,71094
INTERFERON BETA-1A,PSYCHIATRIC SYMPTOM,1,938,16,71094
LEVONORGESTREL,PSYCHIATRIC SYMPTOM,1,534,16,71094
PREGABALIN,PSYCHIATRIC SYMPTOM,3,935,16,71094
TESTOSTERONE,PSYCHIATRIC SYMPTOM,1,292,16,71094
ARIPIPRAZOLE,PSYCHOTIC BEHAVIOUR,1,167,4,71094
DALFAMPRIDINE,PSYCHOTIC BEHAVIOUR,1,122,4,71094
INTERFERON BETA-1A,PSYCHOTIC BEHAVIOUR,1,938,4,71094
QUETIAPINE,PSYCHOTIC BEHAVIOUR,1,35,4,71094
ARIPIPRAZOLE,REPETITIVE SPEECH,1,167,3,71094
DIMETHYL FUMARATE,REPETITIVE SPEECH,1,1306,3,71094
INTERFERON BETA-1B,REPETITIVE SPEECH,1,297,3,71094
ARIPIPRAZOLE,SCHIZOPHRENIA,1,167,21,71094
BELIMUMAB,SCHIZOPHRENIA,1,64,21,71094
CLONAZEPAM,SCHIZOPHRENIA,1,36,21,71094
CLOZAPINE,SCHIZOPHRENIA,3,187,21,71094
CTLA-4_MEL,SCHIZOPHRENIA,1,125,21,71094
DIMETHYL FUMARATE,SCHIZOPHRENIA,2,1306,21,71094
LEVETIRACETAM,SCHIZOPHRENIA,2,60,21,71094
PALIPERIDONE,SCHIZOPHRENIA,4,199,21,71094
RISPERIDONE,SCHIZOPHRENIA,2,270,21,71094
ROFLUMILAST,SCHIZOPHRENIA,3,5,21,71094
TIOTROPIUM,SCHIZOPHRENIA,1,454,21,71094
ARIPIPRAZOLE,SEDATION,1,167,56,71094
BACLOFEN,SEDATION,3,89,56,71094
BUPRENORPHINE,SEDATION,1,189,56,71094
CLOZAPINE,SEDATION,4,187,56,71094
DEFERASIROX,SEDATION,1,29,56,71094
DIAZEPAM,SEDATION,2,39,56,71094
DIMETHYL FUMARATE,SEDATION,1,1306,56,71094
ESZOPICLONE,SEDATION,1,3,56,71094
ETANERCEPT,SEDATION,1,18762,56,71094
EVEROLIMUS,SEDATION,1,130,56,71094
FINGOLIMOD,SEDATION,1,1158,56,71094
GABAPENTIN,SEDATION,2,146,56,71094
HALOPERIDOL,SEDATION,1,13,56,71094
MORPHINE,SEDATION,2,103,56,71094
OLANZAPINE,SEDATION,10,30,56,71094
OXYBATE,SEDATION,10,1330,56,71094
OXYBUTYNIN,SEDATION,1,63,56,71094
OXYCODONE,SEDATION,1,250,56,71094
PREGABALIN,SEDATION,6,935,56,71094
RISPERIDONE,SEDATION,2,270,56,71094
RIVASTIGMINE,SEDATION,1,14,56,71094
TERIPARATIDE,SEDATION,1,57,56,71094
TRAMADOL,SEDATION,1,87,56,71094
VALACYCLOVIR,SEDATION,1,5,56,71094
ARIPIPRAZOLE,SOCIAL AVOIDANT BEHAVIOUR,1,167,7,71094
FINASTERIDE,SOCIAL AVOIDANT BEHAVIOUR,2,18,7,71094
LISDEXAMFETAMINE,SOCIAL AVOIDANT BEHAVIOUR,1,93,7,71094
NATALIZUMAB,SOCIAL AVOIDANT BEHAVIOUR,1,1621,7,71094
PEGINTERFERON ALFA-2B,SOCIAL AVOIDANT BEHAVIOUR,1,187,7,71094
RISPERIDONE,SOCIAL AVOIDANT BEHAVIOUR,1,270,7,71094
ARIPIPRAZOLE,SPINAL FUSION ACQUIRED,1,167,3,71094
BREXPIPRAZOLE,SPINAL FUSION ACQUIRED,2,3,3,71094
ARIPIPRAZOLE,TARDIVE DYSKINESIA,9,167,25,71094
CILOSTAZOL,TARDIVE DYSKINESIA,1,5,25,71094
HALOPERIDOL,TARDIVE DYSKINESIA,3,13,25,71094
INSULIN GLARGINE,TARDIVE DYSKINESIA,1,58,25,71094
LENALIDOMIDE,TARDIVE DYSKINESIA,1,6018,25,71094
LISDEXAMFETAMINE,TARDIVE DYSKINESIA,1,93,25,71094
OXYBATE,TARDIVE DYSKINESIA,2,1330,25,71094
PALIPERIDONE,TARDIVE DYSKINESIA,1,199,25,71094
PERPHENAZINE,TARDIVE DYSKINESIA,2,2,25,71094
QUETIAPINE,TARDIVE DYSKINESIA,1,35,25,71094
ZIPRASIDONE,TARDIVE DYSKINESIA,3,13,25,71094
ARIPIPRAZOLE,THERAPEUTIC RESPONSE DECREASED,1,167,282,71094
BACLOFEN,THERAPEUTIC RESPONSE DECREASED,5,89,282,71094
BEVACIZUMAB,THERAPEUTIC RESPONSE DECREASED,1,176,282,71094
BIMATOPROST,THERAPEUTIC RESPONSE DECREASED,5,69,282,71094
BOTULINUM TOXIN TYPE A,THERAPEUTIC RESPONSE DECREASED,10,289,282,71094
BUPROPION,THERAPEUTIC RESPONSE DECREASED,1,39,282,71094
CANAGLIFLOZIN,THERAPEUTIC RESPONSE DECREASED,2,241,282,71094
CARFILZOMIB,THERAPEUTIC RESPONSE DECREASED,1,349,282,71094
CEFPODOXIME,THERAPEUTIC RESPONSE DECREASED,1,2,282,71094
CERITINIB,THERAPEUTIC RESPONSE DECREASED,1,38,282,71094
CERTOLIZUMAB PEGOL,THERAPEUTIC RESPONSE DECREASED,1,757,282,71094
DARBEPOETIN ALFA,THERAPEUTIC RESPONSE DECREASED,3,20,282,71094
DENOSUMAB,THERAPEUTIC RESPONSE DECREASED,4,955,282,71094
DOXERCALCIFEROL,THERAPEUTIC RESPONSE DECREASED,1,23,282,71094
EPINEPHRINE,THERAPEUTIC RESPONSE DECREASED,2,13,282,71094
EPOETIN ALFA,THERAPEUTIC RESPONSE DECREASED,12,105,282,71094
ETANERCEPT,THERAPEUTIC RESPONSE DECREASED,188,18762,282,71094
FENTANYL,THERAPEUTIC RESPONSE DECREASED,1,204,282,71094
FILGRASTIM,THERAPEUTIC RESPONSE DECREASED,1,14,282,71094
