Drug,Reac,a,drug_num,reac_num,n
SULFASALAZINE,IRRITABLE BOWEL SYNDROME,1,51,72,95942
TAPENTADOL,IRRITABLE BOWEL SYNDROME,1,81,72,95942
TEDUGLUTIDE,IRRITABLE BOWEL SYNDROME,1,43,72,95942
TICAGRELOR,IRRITABLE BOWEL SYNDROME,1,224,72,95942
TOCILIZUMAB,IRRITABLE BOWEL SYNDROME,5,788,72,95942
TOFACITINIB,IRRITABLE BOWEL SYNDROME,2,667,72,95942
VARENICLINE,IRRITABLE BOWEL SYNDROME,1,166,72,95942
VILAZODONE,IRRITABLE BOWEL SYNDROME,2,21,72,95942
VORTIOXETINE,IRRITABLE BOWEL SYNDROME,1,103,72,95942
ADALIMUMAB,ISCHAEMIA,2,3991,21,95942
ALPRAZOLAM,ISCHAEMIA,1,187,21,95942
BEVACIZUMAB,ISCHAEMIA,1,700,21,95942
BOTULINUM TOXIN TYPE A,ISCHAEMIA,1,337,21,95942
CISPLATIN,ISCHAEMIA,1,117,21,95942
CLOZAPINE,ISCHAEMIA,1,878,21,95942
EVEROLIMUS,ISCHAEMIA,2,484,21,95942
INTERFERON BETA-1A,ISCHAEMIA,1,1137,21,95942
INTERFERON BETA-1B,ISCHAEMIA,1,432,21,95942
LEVETIRACETAM,ISCHAEMIA,1,316,21,95942
MYCOPHENOLIC ACID,ISCHAEMIA,1,119,21,95942
NOREPINEPHRINE,ISCHAEMIA,1,2,21,95942
OFATUMUMAB,ISCHAEMIA,1,59,21,95942
PAZOPANIB,ISCHAEMIA,1,188,21,95942
SUMATRIPTAN,ISCHAEMIA,1,92,21,95942
TOCILIZUMAB,ISCHAEMIA,2,788,21,95942
USTEKINUMAB,ISCHAEMIA,1,573,21,95942
VEMURAFENIB,ISCHAEMIA,1,176,21,95942
ADALIMUMAB,ISCHAEMIC CARDIOMYOPATHY,1,3991,6,95942
ASPIRIN,ISCHAEMIC CARDIOMYOPATHY,1,294,6,95942
CERTOLIZUMAB PEGOL,ISCHAEMIC CARDIOMYOPATHY,1,1394,6,95942
FINGOLIMOD,ISCHAEMIC CARDIOMYOPATHY,1,2302,6,95942
NAPROXEN,ISCHAEMIC CARDIOMYOPATHY,1,135,6,95942
USTEKINUMAB,ISCHAEMIC CARDIOMYOPATHY,1,573,6,95942
ADALIMUMAB,ISCHAEMIC STROKE,11,3991,136,95942
ALIROCUMAB,ISCHAEMIC STROKE,4,7,136,95942
ALMOTRIPTAN,ISCHAEMIC STROKE,1,4,136,95942
APIXABAN,ISCHAEMIC STROKE,2,65,136,95942
ASPIRIN,ISCHAEMIC STROKE,7,294,136,95942
BENDAMUSTINE,ISCHAEMIC STROKE,2,112,136,95942
BEVACIZUMAB,ISCHAEMIC STROKE,2,700,136,95942
CARBAMAZEPINE,ISCHAEMIC STROKE,1,164,136,95942
CHORIONIC GONADOTROPIN,ISCHAEMIC STROKE,1,15,136,95942
CRIZOTINIB,ISCHAEMIC STROKE,1,247,136,95942
DABIGATRAN,ISCHAEMIC STROKE,1,16,136,95942
DABIGATRAN ETEXILATE,ISCHAEMIC STROKE,24,264,136,95942
DICLOFENAC,ISCHAEMIC STROKE,2,182,136,95942
DIMETHYL FUMARATE,ISCHAEMIC STROKE,2,1839,136,95942
ECULIZUMAB,ISCHAEMIC STROKE,2,141,136,95942
ESTRADIOL,ISCHAEMIC STROKE,1,74,136,95942
IMATINIB,ISCHAEMIC STROKE,3,162,136,95942
INFLIXIMAB,ISCHAEMIC STROKE,1,1644,136,95942
INSULIN GLARGINE,ISCHAEMIC STROKE,1,104,136,95942
INTERFERON BETA-1A,ISCHAEMIC STROKE,5,1137,136,95942
IRON SUCROSE,ISCHAEMIC STROKE,1,29,136,95942
LEFLUNOMIDE,ISCHAEMIC STROKE,1,84,136,95942
LENALIDOMIDE,ISCHAEMIC STROKE,1,2170,136,95942
LEVONORGESTREL,ISCHAEMIC STROKE,2,707,136,95942
LEVOTHYROXINE,ISCHAEMIC STROKE,1,87,136,95942
LISDEXAMFETAMINE,ISCHAEMIC STROKE,1,109,136,95942
MACITENTAN,ISCHAEMIC STROKE,1,487,136,95942
MEDROXYPROGESTERONE,ISCHAEMIC STROKE,1,75,136,95942
METHOTREXATE,ISCHAEMIC STROKE,1,395,136,95942
METHYLPREDNISOLONE,ISCHAEMIC STROKE,1,141,136,95942
MOXIFLOXACIN,ISCHAEMIC STROKE,1,45,136,95942
NATALIZUMAB,ISCHAEMIC STROKE,3,2137,136,95942
NILOTINIB,ISCHAEMIC STROKE,3,406,136,95942
OMALIZUMAB,ISCHAEMIC STROKE,2,1121,136,95942
PACLITAXEL,ISCHAEMIC STROKE,1,461,136,95942
PARICALCITOL,ISCHAEMIC STROKE,1,62,136,95942
PEMETREXED,ISCHAEMIC STROKE,1,19,136,95942
POMALIDOMIDE,ISCHAEMIC STROKE,1,525,136,95942
PONATINIB,ISCHAEMIC STROKE,3,80,136,95942
POSACONAZOLE,ISCHAEMIC STROKE,1,22,136,95942
QUETIAPINE,ISCHAEMIC STROKE,1,389,136,95942
RANIBIZUMAB,ISCHAEMIC STROKE,1,146,136,95942
RITUXIMAB,ISCHAEMIC STROKE,1,755,136,95942
RIVAROXABAN,ISCHAEMIC STROKE,11,959,136,95942
ROMIPLOSTIM,ISCHAEMIC STROKE,1,99,136,95942
ROSUVASTATIN,ISCHAEMIC STROKE,1,89,136,95942
SOFOSBUVIR,ISCHAEMIC STROKE,2,693,136,95942
TELMISARTAN,ISCHAEMIC STROKE,1,25,136,95942
TESTOSTERONE,ISCHAEMIC STROKE,2,272,136,95942
TICAGRELOR,ISCHAEMIC STROKE,2,224,136,95942
TOCILIZUMAB,ISCHAEMIC STROKE,5,788,136,95942
TRIPTORELIN,ISCHAEMIC STROKE,1,9,136,95942
USTEKINUMAB,ISCHAEMIC STROKE,1,573,136,95942
VEMURAFENIB,ISCHAEMIC STROKE,1,176,136,95942
VISMODEGIB,ISCHAEMIC STROKE,1,43,136,95942
WARFARIN,ISCHAEMIC STROKE,2,110,136,95942
ADALIMUMAB,JAW DISORDER,1,3991,33,95942
AMLODIPINE,JAW DISORDER,1,160,33,95942
CIPROFLOXACIN,JAW DISORDER,1,159,33,95942
DEFERASIROX,JAW DISORDER,1,112,33,95942
DENOSUMAB,JAW DISORDER,8,824,33,95942
EPOPROSTENOL,JAW DISORDER,2,483,33,95942
ETANERCEPT,JAW DISORDER,7,16012,33,95942
FILGRASTIM,JAW DISORDER,1,102,33,95942
IMATINIB,JAW DISORDER,1,162,33,95942
INFLIXIMAB,JAW DISORDER,1,1644,33,95942
OCTREOTIDE,JAW DISORDER,4,596,33,95942
RISEDRONATE,JAW DISORDER,1,5,33,95942
SUNITINIB,JAW DISORDER,1,301,33,95942
ZOLEDRONIC ACID,JAW DISORDER,3,310,33,95942
ADALIMUMAB,JEJUNAL STENOSIS,1,3991,1,95942
ADALIMUMAB,JOINT DESTRUCTION,2,3991,13,95942
APREMILAST,JOINT DESTRUCTION,1,1141,13,95942
ETANERCEPT,JOINT DESTRUCTION,6,16012,13,95942
PREDNISOLONE,JOINT DESTRUCTION,3,102,13,95942
TOCILIZUMAB,JOINT DESTRUCTION,1,788,13,95942
ADALIMUMAB,JOINT DISLOCATION POSTOPERATIVE,2,3991,2,95942
ADALIMUMAB,JOINT NOISE,2,3991,55,95942
CIPROFLOXACIN,JOINT NOISE,6,159,55,95942
DOXAZOSIN,JOINT NOISE,1,10,55,95942
ETANERCEPT,JOINT NOISE,37,16012,55,95942
OMEPRAZOLE,JOINT NOISE,1,118,55,95942
OXYBATE,JOINT NOISE,1,1582,55,95942
PREGABALIN,JOINT NOISE,4,824,55,95942
SOMATROPIN,JOINT NOISE,2,79,55,95942
ZOLEDRONIC ACID,JOINT NOISE,1,310,55,95942
ADALIMUMAB,JOINT RANGE OF MOTION DECREASED,16,3991,115,95942
BOTULINUM TOXIN TYPE A,JOINT RANGE OF MOTION DECREASED,1,337,115,95942
DALFAMPRIDINE,JOINT RANGE OF MOTION DECREASED,3,304,115,95942
DENOSUMAB,JOINT RANGE OF MOTION DECREASED,1,824,115,95942
DIMETHYL FUMARATE,JOINT RANGE OF MOTION DECREASED,1,1839,115,95942
ETANERCEPT,JOINT RANGE OF MOTION DECREASED,64,16012,115,95942
ETONOGESTREL,JOINT RANGE OF MOTION DECREASED,1,886,115,95942
FINGOLIMOD,JOINT RANGE OF MOTION DECREASED,2,2302,115,95942
GADODIAMIDE,JOINT RANGE OF MOTION DECREASED,1,29,115,95942
METHOTREXATE,JOINT RANGE OF MOTION DECREASED,1,395,115,95942
OCTREOTIDE,JOINT RANGE OF MOTION DECREASED,9,596,115,95942
OMALIZUMAB,JOINT RANGE OF MOTION DECREASED,3,1121,115,95942
OXALIPLATIN,JOINT RANGE OF MOTION DECREASED,1,230,115,95942
PREGABALIN,JOINT RANGE OF MOTION DECREASED,2,824,115,95942
RITUXIMAB,JOINT RANGE OF MOTION DECREASED,2,755,115,95942
RIVAROXABAN,JOINT RANGE OF MOTION DECREASED,1,959,115,95942
ROSUVASTATIN,JOINT RANGE OF MOTION DECREASED,1,89,115,95942
SORAFENIB,JOINT RANGE OF MOTION DECREASED,1,213,115,95942
SUNITINIB,JOINT RANGE OF MOTION DECREASED,1,301,115,95942
TOCILIZUMAB,JOINT RANGE OF MOTION DECREASED,1,788,115,95942
TOFACITINIB,JOINT RANGE OF MOTION DECREASED,1,667,115,95942
USTEKINUMAB,JOINT RANGE OF MOTION DECREASED,1,573,115,95942
ADALIMUMAB,JOINT STIFFNESS,12,3991,343,95942
ALOGLIPTIN,JOINT STIFFNESS,1,8,343,95942
AMBRISENTAN,JOINT STIFFNESS,1,339,343,95942
ANASTROZOLE,JOINT STIFFNESS,2,39,343,95942
APREMILAST,JOINT STIFFNESS,3,1141,343,95942
ATORVASTATIN,JOINT STIFFNESS,4,239,343,95942
BACLOFEN,JOINT STIFFNESS,2,309,343,95942
CELECOXIB,JOINT STIFFNESS,1,114,343,95942
CERTOLIZUMAB PEGOL,JOINT STIFFNESS,1,1394,343,95942
CIPROFLOXACIN,JOINT STIFFNESS,1,159,343,95942
CITALOPRAM,JOINT STIFFNESS,2,258,343,95942
CLOMIPHENE,JOINT STIFFNESS,1,2,343,95942
CLOZAPINE,JOINT STIFFNESS,1,878,343,95942
DENOSUMAB,JOINT STIFFNESS,2,824,343,95942
ECULIZUMAB,JOINT STIFFNESS,1,141,343,95942
ENZALUTAMIDE,JOINT STIFFNESS,1,122,343,95942
ESTRADIOL,JOINT STIFFNESS,1,74,343,95942
ETANERCEPT,JOINT STIFFNESS,239,16012,343,95942
FINGOLIMOD,JOINT STIFFNESS,13,2302,343,95942
GLATIRAMER,JOINT STIFFNESS,1,460,343,95942
IBANDRONATE,JOINT STIFFNESS,1,42,343,95942
INFLIXIMAB,JOINT STIFFNESS,3,1644,343,95942
INTERFERON BETA-1A,JOINT STIFFNESS,1,1137,343,95942
INTERFERON BETA-1B,JOINT STIFFNESS,1,432,343,95942
LAMOTRIGINE,JOINT STIFFNESS,1,279,343,95942
LANSOPRAZOLE,JOINT STIFFNESS,2,62,343,95942
METFORMIN,JOINT STIFFNESS,1,205,343,95942
METHOTREXATE,JOINT STIFFNESS,2,395,343,95942
OMALIZUMAB,JOINT STIFFNESS,1,1121,343,95942
OXYBATE,JOINT STIFFNESS,3,1582,343,95942
PD-1/PD-L1_MEL,JOINT STIFFNESS,1,157,343,95942
PREGABALIN,JOINT STIFFNESS,4,824,343,95942
QUETIAPINE,JOINT STIFFNESS,5,389,343,95942
RITUXIMAB,JOINT STIFFNESS,5,755,343,95942
RIVAROXABAN,JOINT STIFFNESS,1,959,343,95942
SEVOFLURANE,JOINT STIFFNESS,1,21,343,95942
SIMVASTATIN,JOINT STIFFNESS,2,172,343,95942
SODIUM FERRIC GLUCONATE COMPLEX,JOINT STIFFNESS,2,30,343,95942
TACROLIMUS,JOINT STIFFNESS,1,315,343,95942
TAMSULOSIN,JOINT STIFFNESS,2,35,343,95942
TOCILIZUMAB,JOINT STIFFNESS,3,788,343,95942
TOFACITINIB,JOINT STIFFNESS,3,667,343,95942
VALPROATE,JOINT STIFFNESS,2,142,343,95942
VEDOLIZUMAB,JOINT STIFFNESS,1,131,343,95942
VIGABATRIN,JOINT STIFFNESS,2,110,343,95942
ZOLEDRONIC ACID,JOINT STIFFNESS,2,310,343,95942
ADALIMUMAB,JOINT WARMTH,1,3991,21,95942
APREMILAST,JOINT WARMTH,2,1141,21,95942
ETANERCEPT,JOINT WARMTH,15,16012,21,95942
MIRTAZAPINE,JOINT WARMTH,1,143,21,95942
OCTREOTIDE,JOINT WARMTH,2,596,21,95942
ADALIMUMAB,KERATITIS,4,3991,11,95942
ALCAFTADINE,KERATITIS,1,8,11,95942
BEVACIZUMAB,KERATITIS,1,700,11,95942
CLOZAPINE,KERATITIS,1,878,11,95942
DASATINIB,KERATITIS,1,156,11,95942
ETANERCEPT,KERATITIS,1,16012,11,95942
QUETIAPINE,KERATITIS,1,389,11,95942
TRASTUZUMAB,KERATITIS,1,428,11,95942
ADALIMUMAB,KIDNEY ENLARGEMENT,1,3991,12,95942
ATORVASTATIN,KIDNEY ENLARGEMENT,1,239,12,95942
BOTULINUM TOXIN TYPE A,KIDNEY ENLARGEMENT,3,337,12,95942
CLOZAPINE,KIDNEY ENLARGEMENT,2,878,12,95942
DIMETHYL FUMARATE,KIDNEY ENLARGEMENT,2,1839,12,95942
PROPRANOLOL,KIDNEY ENLARGEMENT,1,35,12,95942
SIROLIMUS,KIDNEY ENLARGEMENT,2,58,12,95942
ADALIMUMAB,KIDNEY INFECTION,12,3991,162,95942
AMBRISENTAN,KIDNEY INFECTION,1,339,162,95942
AMLODIPINE,KIDNEY INFECTION,6,160,162,95942
APREMILAST,KIDNEY INFECTION,4,1141,162,95942
ARIPIPRAZOLE,KIDNEY INFECTION,3,375,162,95942
BELIMUMAB,KIDNEY INFECTION,1,219,162,95942
BOSENTAN,KIDNEY INFECTION,4,753,162,95942
CERTOLIZUMAB PEGOL,KIDNEY INFECTION,4,1394,162,95942
CLOZAPINE,KIDNEY INFECTION,1,878,162,95942
CODEINE,KIDNEY INFECTION,1,8,162,95942
DARBEPOETIN ALFA,KIDNEY INFECTION,1,78,162,95942
DENOSUMAB,KIDNEY INFECTION,2,824,162,95942
DIMETHYL FUMARATE,KIDNEY INFECTION,4,1839,162,95942
EPOETIN ALFA,KIDNEY INFECTION,1,50,162,95942
ETANERCEPT,KIDNEY INFECTION,31,16012,162,95942
ETONOGESTREL,KIDNEY INFECTION,1,886,162,95942
EVEROLIMUS,KIDNEY INFECTION,2,484,162,95942
FINGOLIMOD,KIDNEY INFECTION,8,2302,162,95942
GLATIRAMER,KIDNEY INFECTION,1,460,162,95942
GOLIMUMAB,KIDNEY INFECTION,2,519,162,95942
ILOPROST,KIDNEY INFECTION,1,193,162,95942
IMMUNOGLOBULIN G,KIDNEY INFECTION,1,206,162,95942
INFLIXIMAB,KIDNEY INFECTION,5,1644,162,95942
INTERFERON BETA-1A,KIDNEY INFECTION,3,1137,162,95942
INTERFERON BETA-1B,KIDNEY INFECTION,2,432,162,95942
IOHEXOL,KIDNEY INFECTION,1,346,162,95942
IOPAMIDOL,KIDNEY INFECTION,1,44,162,95942
LANSOPRAZOLE,KIDNEY INFECTION,1,62,162,95942
LENALIDOMIDE,KIDNEY INFECTION,2,2170,162,95942
MACITENTAN,KIDNEY INFECTION,1,487,162,95942
NATALIZUMAB,KIDNEY INFECTION,7,2137,162,95942
OCTREOTIDE,KIDNEY INFECTION,9,596,162,95942
OMALIZUMAB,KIDNEY INFECTION,1,1121,162,95942
OXYBATE,KIDNEY INFECTION,2,1582,162,95942
OXYCODONE,KIDNEY INFECTION,1,313,162,95942
POMALIDOMIDE,KIDNEY INFECTION,1,525,162,95942
REGORAFENIB,KIDNEY INFECTION,1,235,162,95942
RITUXIMAB,KIDNEY INFECTION,2,755,162,95942
SERTRALINE,KIDNEY INFECTION,1,265,162,95942
SOMATROPIN,KIDNEY INFECTION,1,79,162,95942
SUNITINIB,KIDNEY INFECTION,1,301,162,95942
TACROLIMUS,KIDNEY INFECTION,1,315,162,95942
TOCILIZUMAB,KIDNEY INFECTION,17,788,162,95942
TOFACITINIB,KIDNEY INFECTION,5,667,162,95942
TREPROSTINIL,KIDNEY INFECTION,2,474,162,95942
USTEKINUMAB,KIDNEY INFECTION,1,573,162,95942
VORTIOXETINE,KIDNEY INFECTION,1,103,162,95942
ADALIMUMAB,KIDNEY RUPTURE,1,3991,7,95942
ALEMTUZUMAB,KIDNEY RUPTURE,1,135,7,95942
CLOZAPINE,KIDNEY RUPTURE,1,878,7,95942
FINGOLIMOD,KIDNEY RUPTURE,4,2302,7,95942
ADALIMUMAB,KLEBSIELLA INFECTION,2,3991,30,95942
BLEOMYCIN,KLEBSIELLA INFECTION,1,8,30,95942
CEFUROXIME,KLEBSIELLA INFECTION,1,53,30,95942
CYCLOPHOSPHAMIDE,KLEBSIELLA INFECTION,1,95,30,95942
CYCLOSPORINE,KLEBSIELLA INFECTION,1,157,30,95942
DALFAMPRIDINE,KLEBSIELLA INFECTION,1,304,30,95942
EVEROLIMUS,KLEBSIELLA INFECTION,2,484,30,95942
FINGOLIMOD,KLEBSIELLA INFECTION,5,2302,30,95942
IBRUTINIB,KLEBSIELLA INFECTION,1,250,30,95942
IBUPROFEN,KLEBSIELLA INFECTION,1,271,30,95942
INTERFERON BETA-1A,KLEBSIELLA INFECTION,1,1137,30,95942
LENALIDOMIDE,KLEBSIELLA INFECTION,1,2170,30,95942
MEROPENEM,KLEBSIELLA INFECTION,1,43,30,95942
METHYLPREDNISOLONE,KLEBSIELLA INFECTION,1,141,30,95942
MYCOPHENOLATE MOFETIL,KLEBSIELLA INFECTION,1,165,30,95942
MYCOPHENOLIC ACID,KLEBSIELLA INFECTION,2,119,30,95942
NATALIZUMAB,KLEBSIELLA INFECTION,1,2137,30,95942
OXYCODONE,KLEBSIELLA INFECTION,1,313,30,95942
PREDNISOLONE,KLEBSIELLA INFECTION,1,102,30,95942
PREDNISONE,KLEBSIELLA INFECTION,2,73,30,95942
TACROLIMUS,KLEBSIELLA INFECTION,1,315,30,95942
TOFACITINIB,KLEBSIELLA INFECTION,1,667,30,95942
ADALIMUMAB,LACTATION DISORDER,1,3991,8,95942
ETANERCEPT,LACTATION DISORDER,3,16012,8,95942
ETONOGESTREL,LACTATION DISORDER,1,886,8,95942
FIBRINOGEN,LACTATION DISORDER,1,5,8,95942
GLATIRAMER,LACTATION DISORDER,2,460,8,95942
ADALIMUMAB,LACTIC ACIDOSIS,1,3991,110,95942
AZACITIDINE,LACTIC ACIDOSIS,1,108,110,95942
BRENTUXIMAB VEDOTIN,LACTIC ACIDOSIS,1,121,110,95942
BUPROPION,LACTIC ACIDOSIS,2,108,110,95942
CLOZAPINE,LACTIC ACIDOSIS,1,878,110,95942
CYTARABINE,LACTIC ACIDOSIS,1,130,110,95942
DABIGATRAN ETEXILATE,LACTIC ACIDOSIS,2,264,110,95942
DARUNAVIR,LACTIC ACIDOSIS,1,101,110,95942
DICLOFENAC,LACTIC ACIDOSIS,3,182,110,95942
EVEROLIMUS,LACTIC ACIDOSIS,1,484,110,95942
EXENATIDE,LACTIC ACIDOSIS,2,109,110,95942
FLUORESCEIN,LACTIC ACIDOSIS,2,9,110,95942
GLIMEPIRIDE,LACTIC ACIDOSIS,1,22,110,95942
IBRUTINIB,LACTIC ACIDOSIS,2,250,110,95942
INSULIN DETEMIR,LACTIC ACIDOSIS,1,38,110,95942
INTERFERON BETA-1A,LACTIC ACIDOSIS,1,1137,110,95942
LAPATINIB,LACTIC ACIDOSIS,1,59,110,95942
LINEZOLID,LACTIC ACIDOSIS,1,45,110,95942
LIRAGLUTIDE,LACTIC ACIDOSIS,2,264,110,95942
MACITENTAN,LACTIC ACIDOSIS,1,487,110,95942
METFORMIN,LACTIC ACIDOSIS,49,205,110,95942
MIRABEGRON,LACTIC ACIDOSIS,2,72,110,95942
NEBIVOLOL,LACTIC ACIDOSIS,1,20,110,95942
NEVIRAPINE,LACTIC ACIDOSIS,1,29,110,95942
OCTREOTIDE,LACTIC ACIDOSIS,1,596,110,95942
OXALIPLATIN,LACTIC ACIDOSIS,2,230,110,95942
PREGABALIN,LACTIC ACIDOSIS,1,824,110,95942
PROPOFOL,LACTIC ACIDOSIS,2,74,110,95942
QUETIAPINE,LACTIC ACIDOSIS,1,389,110,95942
RAMIPRIL,LACTIC ACIDOSIS,8,159,110,95942
RIBAVIRIN,LACTIC ACIDOSIS,1,360,110,95942
RITONAVIR,LACTIC ACIDOSIS,1,157,110,95942
ROSUVASTATIN,LACTIC ACIDOSIS,1,89,110,95942
SIPULEUCEL-T,LACTIC ACIDOSIS,1,36,110,95942
SITAGLIPTIN,LACTIC ACIDOSIS,1,102,110,95942
SOFOSBUVIR,LACTIC ACIDOSIS,5,693,110,95942
TIZANIDINE,LACTIC ACIDOSIS,1,12,110,95942
TREPROSTINIL,LACTIC ACIDOSIS,1,474,110,95942
VALPROATE,LACTIC ACIDOSIS,1,142,110,95942
VILDAGLIPTIN,LACTIC ACIDOSIS,1,1,110,95942
ADALIMUMAB,LACTOSE INTOLERANCE,3,3991,19,95942
AMBRISENTAN,LACTOSE INTOLERANCE,2,339,19,95942
ETANERCEPT,LACTOSE INTOLERANCE,4,16012,19,95942
INFLIXIMAB,LACTOSE INTOLERANCE,2,1644,19,95942
INTERFERON BETA-1B,LACTOSE INTOLERANCE,1,432,19,95942
LENALIDOMIDE,LACTOSE INTOLERANCE,3,2170,19,95942
OLMESARTAN,LACTOSE INTOLERANCE,1,34,19,95942
RITUXIMAB,LACTOSE INTOLERANCE,1,755,19,95942
VILAZODONE,LACTOSE INTOLERANCE,2,21,19,95942
ADALIMUMAB,LAGOPHTHALMOS,1,3991,3,95942
BOTULINUM TOXIN TYPE A,LAGOPHTHALMOS,2,337,3,95942
ADALIMUMAB,LARGE INTESTINAL OBSTRUCTION,8,3991,21,95942
BOSENTAN,LARGE INTESTINAL OBSTRUCTION,1,753,21,95942
BRENTUXIMAB VEDOTIN,LARGE INTESTINAL OBSTRUCTION,1,121,21,95942
CLOZAPINE,LARGE INTESTINAL OBSTRUCTION,1,878,21,95942
DIMETHYL FUMARATE,LARGE INTESTINAL OBSTRUCTION,2,1839,21,95942
ETANERCEPT,LARGE INTESTINAL OBSTRUCTION,1,16012,21,95942
FLUOROURACIL,LARGE INTESTINAL OBSTRUCTION,1,192,21,95942
MACITENTAN,LARGE INTESTINAL OBSTRUCTION,1,487,21,95942
NATALIZUMAB,LARGE INTESTINAL OBSTRUCTION,3,2137,21,95942
OLAPARIB,LARGE INTESTINAL OBSTRUCTION,1,21,21,95942
OXALIPLATIN,LARGE INTESTINAL OBSTRUCTION,1,230,21,95942
ADALIMUMAB,LARGE INTESTINAL ULCER,6,3991,17,95942
CTLA-4_MEL,LARGE INTESTINAL ULCER,1,131,17,95942
DENOSUMAB,LARGE INTESTINAL ULCER,1,824,17,95942
DICLOFENAC,LARGE INTESTINAL ULCER,2,182,17,95942
ETANERCEPT,LARGE INTESTINAL ULCER,3,16012,17,95942
LENALIDOMIDE,LARGE INTESTINAL ULCER,1,2170,17,95942
MYCOPHENOLIC ACID,LARGE INTESTINAL ULCER,1,119,17,95942
PACLITAXEL,LARGE INTESTINAL ULCER,1,461,17,95942
VANDETANIB,LARGE INTESTINAL ULCER,1,18,17,95942
ADALIMUMAB,LARGE INTESTINE INFECTION,1,3991,17,95942
BACLOFEN,LARGE INTESTINE INFECTION,1,309,17,95942
DEXAMETHASONE,LARGE INTESTINE INFECTION,2,105,17,95942
DIMETHYL FUMARATE,LARGE INTESTINE INFECTION,1,1839,17,95942
EVEROLIMUS,LARGE INTESTINE INFECTION,1,484,17,95942
INFLIXIMAB,LARGE INTESTINE INFECTION,1,1644,17,95942
IXAZOMIB,LARGE INTESTINE INFECTION,1,5,17,95942
LENALIDOMIDE,LARGE INTESTINE INFECTION,5,2170,17,95942
LIRAGLUTIDE,LARGE INTESTINE INFECTION,1,264,17,95942
OXYBATE,LARGE INTESTINE INFECTION,1,1582,17,95942
TOCILIZUMAB,LARGE INTESTINE INFECTION,1,788,17,95942
USTEKINUMAB,LARGE INTESTINE INFECTION,1,573,17,95942
ADALIMUMAB,LARGE INTESTINE PERFORATION,5,3991,77,95942
AFATINIB,LARGE INTESTINE PERFORATION,1,249,77,95942
AMBRISENTAN,LARGE INTESTINE PERFORATION,1,339,77,95942
ARIPIPRAZOLE,LARGE INTESTINE PERFORATION,1,375,77,95942
BEVACIZUMAB,LARGE INTESTINE PERFORATION,4,700,77,95942
BLEOMYCIN,LARGE INTESTINE PERFORATION,1,8,77,95942
BORTEZOMIB,LARGE INTESTINE PERFORATION,1,109,77,95942
BRENTUXIMAB VEDOTIN,LARGE INTESTINE PERFORATION,1,121,77,95942
CABOZANTINIB,LARGE INTESTINE PERFORATION,2,86,77,95942
CAPECITABINE,LARGE INTESTINE PERFORATION,1,205,77,95942
CARFILZOMIB,LARGE INTESTINE PERFORATION,1,248,77,95942
CERITINIB,LARGE INTESTINE PERFORATION,1,125,77,95942
CETUXIMAB,LARGE INTESTINE PERFORATION,1,44,77,95942
CISPLATIN,LARGE INTESTINE PERFORATION,1,117,77,95942
CTLA-4_MEL,LARGE INTESTINE PERFORATION,5,131,77,95942
DABRAFENIB,LARGE INTESTINE PERFORATION,4,217,77,95942
DEGARELIX,LARGE INTESTINE PERFORATION,1,15,77,95942
DEXAMETHASONE,LARGE INTESTINE PERFORATION,1,105,77,95942
ETANERCEPT,LARGE INTESTINE PERFORATION,2,16012,77,95942
EVEROLIMUS,LARGE INTESTINE PERFORATION,2,484,77,95942
FLUOROURACIL,LARGE INTESTINE PERFORATION,1,192,77,95942
IBRUTINIB,LARGE INTESTINE PERFORATION,1,250,77,95942
INFLIXIMAB,LARGE INTESTINE PERFORATION,1,1644,77,95942
INTERFERON BETA-1A,LARGE INTESTINE PERFORATION,2,1137,77,95942
LENALIDOMIDE,LARGE INTESTINE PERFORATION,2,2170,77,95942
LEUPROLIDE,LARGE INTESTINE PERFORATION,1,207,77,95942
LINACLOTIDE,LARGE INTESTINE PERFORATION,1,23,77,95942
NINTEDANIB,LARGE INTESTINE PERFORATION,1,27,77,95942
PACLITAXEL,LARGE INTESTINE PERFORATION,1,461,77,95942
PLACEBO,LARGE INTESTINE PERFORATION,1,30,77,95942
PREGABALIN,LARGE INTESTINE PERFORATION,10,824,77,95942
RIVAROXABAN,LARGE INTESTINE PERFORATION,1,959,77,95942
ROMIPLOSTIM,LARGE INTESTINE PERFORATION,2,99,77,95942
RUXOLITINIB,LARGE INTESTINE PERFORATION,1,203,77,95942
SODIUM POLYSTYRENE SULFONATE,LARGE INTESTINE PERFORATION,1,3,77,95942
SORAFENIB,LARGE INTESTINE PERFORATION,1,213,77,95942
TACROLIMUS,LARGE INTESTINE PERFORATION,1,315,77,95942
TEMSIROLIMUS,LARGE INTESTINE PERFORATION,1,26,77,95942
TICAGRELOR,LARGE INTESTINE PERFORATION,1,224,77,95942
TOCILIZUMAB,LARGE INTESTINE PERFORATION,3,788,77,95942
TOFACITINIB,LARGE INTESTINE PERFORATION,4,667,77,95942
TRAMETINIB,LARGE INTESTINE PERFORATION,1,100,77,95942
VEDOLIZUMAB,LARGE INTESTINE PERFORATION,1,131,77,95942
ADALIMUMAB,LARYNGEAL DISCOMFORT,1,3991,9,95942
CARBOPLATIN,LARYNGEAL DISCOMFORT,1,174,9,95942
CELECOXIB,LARYNGEAL DISCOMFORT,1,114,9,95942
CIPROFLOXACIN,LARYNGEAL DISCOMFORT,1,159,9,95942
