Drug,Reac,a,drug_num,reac_num,n
REGORAFENIB,ANAL ERYTHEMA,1,261,3,63653
AMIODARONE,ATAXIA,3,270,71,63653
ATORVASTATIN,ATAXIA,1,312,71,63653
AZACITIDINE,ATAXIA,1,265,71,63653
BENDAMUSTINE,ATAXIA,1,266,71,63653
CARBAMAZEPINE,ATAXIA,1,96,71,63653
CIPROFLOXACIN,ATAXIA,1,141,71,63653
CLONAZEPAM,ATAXIA,1,42,71,63653
CLOPIDOGREL,ATAXIA,1,386,71,63653
CRIZOTINIB,ATAXIA,1,164,71,63653
DEXAMETHASONE,ATAXIA,4,153,71,63653
DIMETHYL FUMARATE,ATAXIA,1,203,71,63653
ESOMEPRAZOLE,ATAXIA,2,163,71,63653
EZETIMIBE,ATAXIA,1,47,71,63653
FLUOXETINE,ATAXIA,1,29,71,63653
FULVESTRANT,ATAXIA,1,21,71,63653
GABAPENTIN,ATAXIA,2,148,71,63653
GLYBURIDE,ATAXIA,1,5,71,63653
IMMUNOGLOBULIN G,ATAXIA,1,73,71,63653
INFLIXIMAB,ATAXIA,1,343,71,63653
LACOSAMIDE,ATAXIA,1,44,71,63653
LENALIDOMIDE,ATAXIA,3,4935,71,63653
LITHIUM CARBONATE,ATAXIA,1,16,71,63653
LORCASERIN,ATAXIA,3,56,71,63653
MEMANTINE,ATAXIA,1,81,71,63653
OLANZAPINE,ATAXIA,1,74,71,63653
OXALIPLATIN,ATAXIA,1,212,71,63653
OXYCODONE,ATAXIA,1,126,71,63653
PANTOPRAZOLE,ATAXIA,1,105,71,63653
PEGFILGRASTIM,ATAXIA,1,111,71,63653
PERAMPANEL,ATAXIA,1,4,71,63653
PONATINIB,ATAXIA,2,77,71,63653
PREGABALIN,ATAXIA,1,535,71,63653
QUETIAPINE,ATAXIA,2,151,71,63653
RAMIPRIL,ATAXIA,5,226,71,63653
RANIBIZUMAB,ATAXIA,1,519,71,63653
RIFAMPIN,ATAXIA,1,30,71,63653
RIVAROXABAN,ATAXIA,3,2740,71,63653
SALSALATE,ATAXIA,1,1,71,63653
SIMVASTATIN,ATAXIA,2,216,71,63653
TACROLIMUS,ATAXIA,1,101,71,63653
TEMOZOLOMIDE,ATAXIA,4,39,71,63653
TORSEMIDE,ATAXIA,1,30,71,63653
TRAMADOL,ATAXIA,1,137,71,63653
VALPROATE,ATAXIA,1,47,71,63653
VENLAFAXINE,ATAXIA,1,69,71,63653
ZOLPIDEM,ATAXIA,3,70,71,63653
AMIODARONE,ATELECTASIS,1,270,68,63653
BACLOFEN,ATELECTASIS,2,71,68,63653
BELATACEPT,ATELECTASIS,1,18,68,63653
BENDAMUSTINE,ATELECTASIS,1,266,68,63653
BOSENTAN,ATELECTASIS,1,824,68,63653
BRENTUXIMAB VEDOTIN,ATELECTASIS,3,59,68,63653
CABOZANTINIB,ATELECTASIS,1,105,68,63653
CANAGLIFLOZIN,ATELECTASIS,1,109,68,63653
CANDESARTAN,ATELECTASIS,1,51,68,63653
CARBOPLATIN,ATELECTASIS,2,170,68,63653
CARVEDILOL,ATELECTASIS,1,52,68,63653
CRIZOTINIB,ATELECTASIS,1,164,68,63653
CYTARABINE,ATELECTASIS,3,56,68,63653
DENOSUMAB,ATELECTASIS,1,1916,68,63653
DEXAMETHASONE,ATELECTASIS,1,153,68,63653
DOXORUBICIN,ATELECTASIS,1,132,68,63653
ERLOTINIB,ATELECTASIS,1,158,68,63653
ETANERCEPT,ATELECTASIS,1,4166,68,63653
EVEROLIMUS,ATELECTASIS,1,317,68,63653
FERUMOXYTOL,ATELECTASIS,1,25,68,63653
IDELALISIB,ATELECTASIS,1,124,68,63653
MACITENTAN,ATELECTASIS,1,579,68,63653
MEPERIDINE,ATELECTASIS,1,4,68,63653
MIRTAZAPINE,ATELECTASIS,1,133,68,63653
OCTREOTIDE,ATELECTASIS,9,480,68,63653
OMALIZUMAB,ATELECTASIS,3,306,68,63653
OSELTAMIVIR,ATELECTASIS,1,30,68,63653
PREDNISONE,ATELECTASIS,3,68,68,63653
RAMUCIRUMAB,ATELECTASIS,1,7,68,63653
RANIBIZUMAB,ATELECTASIS,1,519,68,63653
RIBAVIRIN,ATELECTASIS,1,138,68,63653
ROMIPLOSTIM,ATELECTASIS,1,113,68,63653
RUXOLITINIB,ATELECTASIS,1,572,68,63653
SEVOFLURANE,ATELECTASIS,1,8,68,63653
SIPULEUCEL-T,ATELECTASIS,3,177,68,63653
SOFOSBUVIR,ATELECTASIS,1,159,68,63653
TOBRAMYCIN,ATELECTASIS,1,19,68,63653
TRAMADOL,ATELECTASIS,1,137,68,63653
TRAMETINIB,ATELECTASIS,1,56,68,63653
TRASTUZUMAB,ATELECTASIS,1,147,68,63653
TREPROSTINIL,ATELECTASIS,5,309,68,63653
VENLAFAXINE,ATELECTASIS,1,69,68,63653
ZOLEDRONIC ACID,ATELECTASIS,2,435,68,63653
AMIODARONE,ATRIAL TACHYCARDIA,2,270,18,63653
CARFILZOMIB,ATRIAL TACHYCARDIA,2,356,18,63653
DAPAGLIFLOZIN,ATRIAL TACHYCARDIA,1,78,18,63653
DONEPEZIL,ATRIAL TACHYCARDIA,1,193,18,63653
LENALIDOMIDE,ATRIAL TACHYCARDIA,2,4935,18,63653
MIRABEGRON,ATRIAL TACHYCARDIA,2,142,18,63653
MORPHINE,ATRIAL TACHYCARDIA,2,90,18,63653
PLACEBO,ATRIAL TACHYCARDIA,3,27,18,63653
SIPULEUCEL-T,ATRIAL TACHYCARDIA,1,177,18,63653
SORAFENIB,ATRIAL TACHYCARDIA,1,263,18,63653
TICAGRELOR,ATRIAL TACHYCARDIA,1,364,18,63653
AMIODARONE,ATRIOVENTRICULAR BLOCK,1,270,61,63653
AMLODIPINE,ATRIOVENTRICULAR BLOCK,1,210,61,63653
ATENOLOL,ATRIOVENTRICULAR BLOCK,1,91,61,63653
CANDESARTAN,ATRIOVENTRICULAR BLOCK,2,51,61,63653
CARBAMAZEPINE,ATRIOVENTRICULAR BLOCK,1,96,61,63653
CARVEDILOL,ATRIOVENTRICULAR BLOCK,3,52,61,63653
DENOSUMAB,ATRIOVENTRICULAR BLOCK,1,1916,61,63653
DEXLANSOPRAZOLE,ATRIOVENTRICULAR BLOCK,1,12,61,63653
DIGOXIN,ATRIOVENTRICULAR BLOCK,1,27,61,63653
DILTIAZEM,ATRIOVENTRICULAR BLOCK,2,60,61,63653
DIMETHYL FUMARATE,ATRIOVENTRICULAR BLOCK,1,203,61,63653
DOCETAXEL,ATRIOVENTRICULAR BLOCK,1,132,61,63653
ENTECAVIR,ATRIOVENTRICULAR BLOCK,1,13,61,63653
ETANERCEPT,ATRIOVENTRICULAR BLOCK,1,4166,61,63653
FUROSEMIDE,ATRIOVENTRICULAR BLOCK,1,287,61,63653
GALANTAMINE,ATRIOVENTRICULAR BLOCK,1,60,61,63653
GEMCITABINE,ATRIOVENTRICULAR BLOCK,1,81,61,63653
IBRUTINIB,ATRIOVENTRICULAR BLOCK,2,670,61,63653
INTERFERON BETA-1B,ATRIOVENTRICULAR BLOCK,1,54,61,63653
IRBESARTAN,ATRIOVENTRICULAR BLOCK,1,39,61,63653
IVABRADINE,ATRIOVENTRICULAR BLOCK,1,16,61,63653
KETOPROFEN,ATRIOVENTRICULAR BLOCK,1,7,61,63653
LACOSAMIDE,ATRIOVENTRICULAR BLOCK,1,44,61,63653
LENALIDOMIDE,ATRIOVENTRICULAR BLOCK,5,4935,61,63653
LIDOCAINE,ATRIOVENTRICULAR BLOCK,1,28,61,63653
MEMANTINE,ATRIOVENTRICULAR BLOCK,1,81,61,63653
METOPROLOL,ATRIOVENTRICULAR BLOCK,3,121,61,63653
NILOTINIB,ATRIOVENTRICULAR BLOCK,1,278,61,63653
OXCARBAZEPINE,ATRIOVENTRICULAR BLOCK,1,8,61,63653
OXYBATE,ATRIOVENTRICULAR BLOCK,2,124,61,63653
PAROXETINE,ATRIOVENTRICULAR BLOCK,1,38,61,63653
PAZOPANIB,ATRIOVENTRICULAR BLOCK,3,267,61,63653
PRAVASTATIN,ATRIOVENTRICULAR BLOCK,3,35,61,63653
PREDNISOLONE,ATRIOVENTRICULAR BLOCK,1,89,61,63653
QUETIAPINE,ATRIOVENTRICULAR BLOCK,2,151,61,63653
REGADENOSON,ATRIOVENTRICULAR BLOCK,1,38,61,63653
RUXOLITINIB,ATRIOVENTRICULAR BLOCK,3,572,61,63653
SOLIFENACIN,ATRIOVENTRICULAR BLOCK,1,61,61,63653
SPIRONOLACTONE,ATRIOVENTRICULAR BLOCK,1,88,61,63653
TICAGRELOR,ATRIOVENTRICULAR BLOCK,2,364,61,63653
VANDETANIB,ATRIOVENTRICULAR BLOCK,1,20,61,63653
AMIODARONE,ATRIOVENTRICULAR BLOCK COMPLETE,2,270,92,63653
AMLODIPINE,ATRIOVENTRICULAR BLOCK COMPLETE,1,210,92,63653
ANAGRELIDE,ATRIOVENTRICULAR BLOCK COMPLETE,1,9,92,63653
ASPIRIN,ATRIOVENTRICULAR BLOCK COMPLETE,1,915,92,63653
AZITHROMYCIN,ATRIOVENTRICULAR BLOCK COMPLETE,1,54,92,63653
BISOPROLOL,ATRIOVENTRICULAR BLOCK COMPLETE,1,83,92,63653
BUPIVACAINE,ATRIOVENTRICULAR BLOCK COMPLETE,1,34,92,63653
CABOZANTINIB,ATRIOVENTRICULAR BLOCK COMPLETE,1,105,92,63653
CANDESARTAN,ATRIOVENTRICULAR BLOCK COMPLETE,1,51,92,63653
CARBOPLATIN,ATRIOVENTRICULAR BLOCK COMPLETE,3,170,92,63653
CARFILZOMIB,ATRIOVENTRICULAR BLOCK COMPLETE,1,356,92,63653
CELECOXIB,ATRIOVENTRICULAR BLOCK COMPLETE,1,140,92,63653
Combined_Other,ATRIOVENTRICULAR BLOCK COMPLETE,2,15,92,63653
DABIGATRAN,ATRIOVENTRICULAR BLOCK COMPLETE,2,75,92,63653
DABIGATRAN ETEXILATE,ATRIOVENTRICULAR BLOCK COMPLETE,1,1487,92,63653
DACLATASVIR,ATRIOVENTRICULAR BLOCK COMPLETE,1,37,92,63653
DENOSUMAB,ATRIOVENTRICULAR BLOCK COMPLETE,1,1916,92,63653
DILTIAZEM,ATRIOVENTRICULAR BLOCK COMPLETE,1,60,92,63653
DONEPEZIL,ATRIOVENTRICULAR BLOCK COMPLETE,2,193,92,63653
EPLERENONE,ATRIOVENTRICULAR BLOCK COMPLETE,1,19,92,63653
ESCITALOPRAM,ATRIOVENTRICULAR BLOCK COMPLETE,1,110,92,63653
ESOMEPRAZOLE,ATRIOVENTRICULAR BLOCK COMPLETE,1,163,92,63653
ETANERCEPT,ATRIOVENTRICULAR BLOCK COMPLETE,1,4166,92,63653
FEBUXOSTAT,ATRIOVENTRICULAR BLOCK COMPLETE,4,91,92,63653
FOSPHENYTOIN,ATRIOVENTRICULAR BLOCK COMPLETE,1,14,92,63653
GADOXETATE,ATRIOVENTRICULAR BLOCK COMPLETE,1,5,92,63653
GALANTAMINE,ATRIOVENTRICULAR BLOCK COMPLETE,2,60,92,63653
GLIMEPIRIDE,ATRIOVENTRICULAR BLOCK COMPLETE,1,46,92,63653
GOLIMUMAB,ATRIOVENTRICULAR BLOCK COMPLETE,1,206,92,63653
IBRUTINIB,ATRIOVENTRICULAR BLOCK COMPLETE,2,670,92,63653
IMATINIB,ATRIOVENTRICULAR BLOCK COMPLETE,1,150,92,63653
IMIQUIMOD,ATRIOVENTRICULAR BLOCK COMPLETE,1,20,92,63653
LACOSAMIDE,ATRIOVENTRICULAR BLOCK COMPLETE,5,44,92,63653
LANREOTIDE,ATRIOVENTRICULAR BLOCK COMPLETE,1,58,92,63653
LENALIDOMIDE,ATRIOVENTRICULAR BLOCK COMPLETE,2,4935,92,63653
LEUPROLIDE,ATRIOVENTRICULAR BLOCK COMPLETE,1,223,92,63653
LEVETIRACETAM,ATRIOVENTRICULAR BLOCK COMPLETE,4,149,92,63653
LEVOFLOXACIN,ATRIOVENTRICULAR BLOCK COMPLETE,1,153,92,63653
LIDOCAINE,ATRIOVENTRICULAR BLOCK COMPLETE,1,28,92,63653
LINAGLIPTIN,ATRIOVENTRICULAR BLOCK COMPLETE,1,259,92,63653
LIOTHYRONINE,ATRIOVENTRICULAR BLOCK COMPLETE,1,4,92,63653
METFORMIN,ATRIOVENTRICULAR BLOCK COMPLETE,2,350,92,63653
METOPROLOL,ATRIOVENTRICULAR BLOCK COMPLETE,7,121,92,63653
PERTUZUMAB,ATRIOVENTRICULAR BLOCK COMPLETE,2,69,92,63653
POMALIDOMIDE,ATRIOVENTRICULAR BLOCK COMPLETE,1,1075,92,63653
PONATINIB,ATRIOVENTRICULAR BLOCK COMPLETE,1,77,92,63653
POTASSIUM IODIDE,ATRIOVENTRICULAR BLOCK COMPLETE,1,1,92,63653
PREGABALIN,ATRIOVENTRICULAR BLOCK COMPLETE,1,535,92,63653
PROPRANOLOL,ATRIOVENTRICULAR BLOCK COMPLETE,1,17,92,63653
RALOXIFENE,ATRIOVENTRICULAR BLOCK COMPLETE,1,8,92,63653
RAMIPRIL,ATRIOVENTRICULAR BLOCK COMPLETE,1,226,92,63653
RANIBIZUMAB,ATRIOVENTRICULAR BLOCK COMPLETE,1,519,92,63653
REGADENOSON,ATRIOVENTRICULAR BLOCK COMPLETE,1,38,92,63653
RISEDRONATE,ATRIOVENTRICULAR BLOCK COMPLETE,1,41,92,63653
ROCURONIUM,ATRIOVENTRICULAR BLOCK COMPLETE,1,23,92,63653
ROSUVASTATIN,ATRIOVENTRICULAR BLOCK COMPLETE,1,110,92,63653
SIPULEUCEL-T,ATRIOVENTRICULAR BLOCK COMPLETE,1,177,92,63653
SUGAMMADEX,ATRIOVENTRICULAR BLOCK COMPLETE,1,10,92,63653
SUNITINIB,ATRIOVENTRICULAR BLOCK COMPLETE,1,447,92,63653
TICAGRELOR,ATRIOVENTRICULAR BLOCK COMPLETE,1,364,92,63653
TIOTROPIUM,ATRIOVENTRICULAR BLOCK COMPLETE,2,365,92,63653
TOCILIZUMAB,ATRIOVENTRICULAR BLOCK COMPLETE,1,470,92,63653
TRASTUZUMAB,ATRIOVENTRICULAR BLOCK COMPLETE,2,147,92,63653
AMIODARONE,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,270,41,63653
AMLODIPINE,ATRIOVENTRICULAR BLOCK SECOND DEGREE,2,210,41,63653
BISOPROLOL,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,83,41,63653
CAPECITABINE,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,209,41,63653
CARBAMAZEPINE,ATRIOVENTRICULAR BLOCK SECOND DEGREE,2,96,41,63653
CARTEOLOL,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,1,41,63653
CARVEDILOL,ATRIOVENTRICULAR BLOCK SECOND DEGREE,4,52,41,63653
CLOZAPINE,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,186,41,63653
CYCLOPHOSPHAMIDE,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,62,41,63653
DACLATASVIR,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,37,41,63653
DENOSUMAB,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,1916,41,63653
DONEPEZIL,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,193,41,63653
ESCITALOPRAM,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,110,41,63653
FINGOLIMOD,ATRIOVENTRICULAR BLOCK SECOND DEGREE,2,103,41,63653
GALANTAMINE,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,60,41,63653
LAPATINIB,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,33,41,63653
LENALIDOMIDE,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,4935,41,63653
LEVOTHYROXINE,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,37,41,63653
LINAGLIPTIN,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,259,41,63653
LIOTHYRONINE,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,4,41,63653
MACITENTAN,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,579,41,63653
NATALIZUMAB,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,125,41,63653
PAZOPANIB,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,267,41,63653
PREGABALIN,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,535,41,63653
RIVASTIGMINE,ATRIOVENTRICULAR BLOCK SECOND DEGREE,2,147,41,63653
ROCURONIUM,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,23,41,63653
SIPULEUCEL-T,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,177,41,63653
TAMSULOSIN,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,104,41,63653
THALIDOMIDE,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,274,41,63653
TICAGRELOR,ATRIOVENTRICULAR BLOCK SECOND DEGREE,4,364,41,63653
TIMOLOL,ATRIOVENTRICULAR BLOCK SECOND DEGREE,1,2,41,63653
AMIODARONE,BARRETT'S OESOPHAGUS,1,270,12,63653
ASPIRIN,BARRETT'S OESOPHAGUS,1,915,12,63653
BOSENTAN,BARRETT'S OESOPHAGUS,1,824,12,63653
CLOPIDOGREL,BARRETT'S OESOPHAGUS,2,386,12,63653
CLOZAPINE,BARRETT'S OESOPHAGUS,1,186,12,63653
EXENATIDE,BARRETT'S OESOPHAGUS,1,75,12,63653
FESOTERODINE,BARRETT'S OESOPHAGUS,1,44,12,63653
RANITIDINE,BARRETT'S OESOPHAGUS,1,81,12,63653
RUXOLITINIB,BARRETT'S OESOPHAGUS,3,572,12,63653
AMIODARONE,BRADYARRHYTHMIA,2,270,26,63653
APIXABAN,BRADYARRHYTHMIA,3,436,26,63653
CARVEDILOL,BRADYARRHYTHMIA,6,52,26,63653
DABIGATRAN,BRADYARRHYTHMIA,1,75,26,63653
FUROSEMIDE,BRADYARRHYTHMIA,1,287,26,63653
METOPROLOL,BRADYARRHYTHMIA,2,121,26,63653
NEBIVOLOL,BRADYARRHYTHMIA,1,48,26,63653
PROPAFENONE,BRADYARRHYTHMIA,1,12,26,63653
RIBAVIRIN,BRADYARRHYTHMIA,1,138,26,63653
RIVAROXABAN,BRADYARRHYTHMIA,1,2740,26,63653
RIVASTIGMINE,BRADYARRHYTHMIA,1,147,26,63653
SIMEPREVIR,BRADYARRHYTHMIA,2,662,26,63653
SORAFENIB,BRADYARRHYTHMIA,1,263,26,63653
TAMSULOSIN,BRADYARRHYTHMIA,3,104,26,63653
AMIODARONE,BRONCHIAL OEDEMA,1,270,2,63653
PROPOFOL,BRONCHIAL OEDEMA,1,29,2,63653
AMIODARONE,BRONCHIOLITIS,1,270,9,63653
AZACITIDINE,BRONCHIOLITIS,1,265,9,63653
LENALIDOMIDE,BRONCHIOLITIS,1,4935,9,63653
METHOTREXATE,BRONCHIOLITIS,1,261,9,63653
OXYBATE,BRONCHIOLITIS,1,124,9,63653
RITUXIMAB,BRONCHIOLITIS,3,579,9,63653
TOCILIZUMAB,BRONCHIOLITIS,1,470,9,63653
AMIODARONE,BUTTERFLY RASH,2,270,5,63653
ETANERCEPT,BUTTERFLY RASH,1,4166,5,63653
LACOSAMIDE,BUTTERFLY RASH,1,44,5,63653
METHOTREXATE,BUTTERFLY RASH,1,261,5,63653
AMIODARONE,CALCULUS URINARY,1,270,10,63653
ATAZANAVIR,CALCULUS URINARY,1,1,10,63653
BEVACIZUMAB,CALCULUS URINARY,1,666,10,63653
CRIZOTINIB,CALCULUS URINARY,1,164,10,63653
DABIGATRAN ETEXILATE,CALCULUS URINARY,1,1487,10,63653
ETANERCEPT,CALCULUS URINARY,1,4166,10,63653
INFLIXIMAB,CALCULUS URINARY,1,343,10,63653
RUXOLITINIB,CALCULUS URINARY,1,572,10,63653
SORAFENIB,CALCULUS URINARY,1,263,10,63653
TOCILIZUMAB,CALCULUS URINARY,1,470,10,63653
AMIODARONE,CARDIOPULMONARY FAILURE,2,270,32,63653
BENDAMUSTINE,CARDIOPULMONARY FAILURE,1,266,32,63653
BOSENTAN,CARDIOPULMONARY FAILURE,2,824,32,63653
CEFUROXIME,CARDIOPULMONARY FAILURE,1,65,32,63653
CIPROFLOXACIN,CARDIOPULMONARY FAILURE,1,141,32,63653
CLOZAPINE,CARDIOPULMONARY FAILURE,1,186,32,63653
DABIGATRAN ETEXILATE,CARDIOPULMONARY FAILURE,2,1487,32,63653
DECITABINE,CARDIOPULMONARY FAILURE,1,26,32,63653
DOXORUBICIN,CARDIOPULMONARY FAILURE,2,132,32,63653
ELTROMBOPAG,CARDIOPULMONARY FAILURE,1,78,32,63653
ENZALUTAMIDE,CARDIOPULMONARY FAILURE,1,736,32,63653
EVEROLIMUS,CARDIOPULMONARY FAILURE,2,317,32,63653
IDELALISIB,CARDIOPULMONARY FAILURE,1,124,32,63653
ILOPROST,CARDIOPULMONARY FAILURE,1,172,32,63653
IMATINIB,CARDIOPULMONARY FAILURE,1,150,32,63653
LACOSAMIDE,CARDIOPULMONARY FAILURE,1,44,32,63653
LENALIDOMIDE,CARDIOPULMONARY FAILURE,1,4935,32,63653
MACITENTAN,CARDIOPULMONARY FAILURE,1,579,32,63653
METFORMIN,CARDIOPULMONARY FAILURE,1,350,32,63653
NOREPINEPHRINE,CARDIOPULMONARY FAILURE,1,5,32,63653
OLAPARIB,CARDIOPULMONARY FAILURE,2,7,32,63653
PONATINIB,CARDIOPULMONARY FAILURE,1,77,32,63653
RUXOLITINIB,CARDIOPULMONARY FAILURE,1,572,32,63653
SOFOSBUVIR,CARDIOPULMONARY FAILURE,1,159,32,63653
SORAFENIB,CARDIOPULMONARY FAILURE,1,263,32,63653
VISMODEGIB,CARDIOPULMONARY FAILURE,1,87,32,63653
AMIODARONE,CARDIORENAL SYNDROME,1,270,2,63653
BOSENTAN,CARDIORENAL SYNDROME,1,824,2,63653
AMIODARONE,CHEYNE-STOKES RESPIRATION,3,270,8,63653
DABIGATRAN ETEXILATE,CHEYNE-STOKES RESPIRATION,2,1487,8,63653
FENTANYL,CHEYNE-STOKES RESPIRATION,1,201,8,63653
TICAGRELOR,CHEYNE-STOKES RESPIRATION,2,364,8,63653
AMIODARONE,CLAVICLE FRACTURE,1,270,25,63653
ATENOLOL,CLAVICLE FRACTURE,1,91,25,63653
BOSENTAN,CLAVICLE FRACTURE,2,824,25,63653
DENOSUMAB,CLAVICLE FRACTURE,1,1916,25,63653
ENZALUTAMIDE,CLAVICLE FRACTURE,1,736,25,63653
EPOPROSTENOL,CLAVICLE FRACTURE,4,139,25,63653
ERLOTINIB,CLAVICLE FRACTURE,4,158,25,63653
ETANERCEPT,CLAVICLE FRACTURE,1,4166,25,63653
LENALIDOMIDE,CLAVICLE FRACTURE,3,4935,25,63653
PREGABALIN,CLAVICLE FRACTURE,1,535,25,63653
SILDENAFIL,CLAVICLE FRACTURE,5,156,25,63653
VARENICLINE,CLAVICLE FRACTURE,1,31,25,63653
AMIODARONE,COAGULOPATHY,2,270,137,63653
AMLODIPINE,COAGULOPATHY,1,210,137,63653
APIXABAN,COAGULOPATHY,1,436,137,63653
ASPIRIN,COAGULOPATHY,16,915,137,63653
BOSENTAN,COAGULOPATHY,3,824,137,63653
CABAZITAXEL,COAGULOPATHY,1,72,137,63653
CARBOPLATIN,COAGULOPATHY,1,170,137,63653
CEFUROXIME,COAGULOPATHY,1,65,137,63653
CINACALCET,COAGULOPATHY,1,78,137,63653
DABIGATRAN ETEXILATE,COAGULOPATHY,33,1487,137,63653
DICLOFENAC,COAGULOPATHY,1,108,137,63653
DOXYCYCLINE,COAGULOPATHY,1,48,137,63653
ENOXAPARIN,COAGULOPATHY,1,178,137,63653
ENZALUTAMIDE,COAGULOPATHY,1,736,137,63653
ETANERCEPT,COAGULOPATHY,1,4166,137,63653
FUROSEMIDE,COAGULOPATHY,1,287,137,63653
IMATINIB,COAGULOPATHY,6,150,137,63653
LINEZOLID,COAGULOPATHY,1,65,137,63653
MACITENTAN,COAGULOPATHY,5,579,137,63653
METFORMIN,COAGULOPATHY,5,350,137,63653
METHOTREXATE,COAGULOPATHY,4,261,137,63653
METHYLPREDNISOLONE,COAGULOPATHY,1,93,137,63653
MICONAZOLE,COAGULOPATHY,1,16,137,63653
MOXIFLOXACIN,COAGULOPATHY,1,43,137,63653
NILOTINIB,COAGULOPATHY,1,278,137,63653
OSELTAMIVIR,COAGULOPATHY,1,30,137,63653
PREDNISONE,COAGULOPATHY,2,68,137,63653
RITUXIMAB,COAGULOPATHY,2,579,137,63653
RIVAROXABAN,COAGULOPATHY,21,2740,137,63653
RUXOLITINIB,COAGULOPATHY,3,572,137,63653
SORAFENIB,COAGULOPATHY,1,263,137,63653
SPIRONOLACTONE,COAGULOPATHY,1,88,137,63653
SUNITINIB,COAGULOPATHY,1,447,137,63653
TICAGRELOR,COAGULOPATHY,1,364,137,63653
TREPROSTINIL,COAGULOPATHY,1,309,137,63653
WARFARIN,COAGULOPATHY,12,407,137,63653
AMIODARONE,CORNEA VERTICILLATA,1,270,1,63653
AMIODARONE,CUTANEOUS LUPUS ERYTHEMATOSUS,1,270,11,63653
CIPROFLOXACIN,CUTANEOUS LUPUS ERYTHEMATOSUS,7,141,11,63653
ESOMEPRAZOLE,CUTANEOUS LUPUS ERYTHEMATOSUS,1,163,11,63653
ETANERCEPT,CUTANEOUS LUPUS ERYTHEMATOSUS,1,4166,11,63653
SERTRALINE,CUTANEOUS LUPUS ERYTHEMATOSUS,1,106,11,63653
AMIODARONE,DECREASED IMMUNE RESPONSIVENESS,5,270,22,63653
CIPROFLOXACIN,DECREASED IMMUNE RESPONSIVENESS,2,141,22,63653
CYTARABINE,DECREASED IMMUNE RESPONSIVENESS,1,56,22,63653
DEFERASIROX,DECREASED IMMUNE RESPONSIVENESS,3,159,22,63653
DENOSUMAB,DECREASED IMMUNE RESPONSIVENESS,1,1916,22,63653
ETANERCEPT,DECREASED IMMUNE RESPONSIVENESS,4,4166,22,63653
EVEROLIMUS,DECREASED IMMUNE RESPONSIVENESS,3,317,22,63653
IBRUTINIB,DECREASED IMMUNE RESPONSIVENESS,1,670,22,63653
INSULIN LISPRO,DECREASED IMMUNE RESPONSIVENESS,1,44,22,63653
VEMURAFENIB,DECREASED IMMUNE RESPONSIVENESS,1,133,22,63653
AMIODARONE,DISTURBANCE IN ATTENTION,3,270,105,63653
APIXABAN,DISTURBANCE IN ATTENTION,1,436,105,63653
BENDAMUSTINE,DISTURBANCE IN ATTENTION,1,266,105,63653
BISOPROLOL,DISTURBANCE IN ATTENTION,1,83,105,63653
CABOZANTINIB,DISTURBANCE IN ATTENTION,1,105,105,63653
CAPECITABINE,DISTURBANCE IN ATTENTION,1,209,105,63653
CIPROFLOXACIN,DISTURBANCE IN ATTENTION,1,141,105,63653
CLARITHROMYCIN,DISTURBANCE IN ATTENTION,1,167,105,63653
CLOMIPRAMINE,DISTURBANCE IN ATTENTION,2,3,105,63653
DABIGATRAN ETEXILATE,DISTURBANCE IN ATTENTION,1,1487,105,63653
DENOSUMAB,DISTURBANCE IN ATTENTION,4,1916,105,63653
DIAZEPAM,DISTURBANCE IN ATTENTION,3,49,105,63653
DOCETAXEL,DISTURBANCE IN ATTENTION,1,132,105,63653
DULOXETINE,DISTURBANCE IN ATTENTION,1,28,105,63653
ENOXAPARIN,DISTURBANCE IN ATTENTION,1,178,105,63653
ENZALUTAMIDE,DISTURBANCE IN ATTENTION,2,736,105,63653
EPOETIN ALFA,DISTURBANCE IN ATTENTION,1,63,105,63653
ESCITALOPRAM,DISTURBANCE IN ATTENTION,1,110,105,63653
ESLICARBAZEPINE,DISTURBANCE IN ATTENTION,1,5,105,63653
