Drug,Reac,a,drug_num,reac_num,n
CABOZANTINIB,GASTRIC ANTRAL VASCULAR ECTASIA,1,149,9,64663
METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,GASTRIC ANTRAL VASCULAR ECTASIA,5,94,9,64663
SORAFENIB,GASTRIC ANTRAL VASCULAR ECTASIA,2,350,9,64663
AFATINIB,GASTROENTERITIS STAPHYLOCOCCAL,1,256,3,64663
CTLA-4_MEL,GASTROENTERITIS STAPHYLOCOCCAL,1,185,3,64663
MYCOPHENOLATE MOFETIL,GASTROENTERITIS STAPHYLOCOCCAL,1,103,3,64663
AFATINIB,GASTROINTESTINAL EROSION,1,256,5,64663
CELECOXIB,GASTROINTESTINAL EROSION,1,93,5,64663
ROSUVASTATIN,GASTROINTESTINAL EROSION,1,98,5,64663
TICAGRELOR,GASTROINTESTINAL EROSION,1,405,5,64663
WARFARIN,GASTROINTESTINAL EROSION,1,364,5,64663
AFATINIB,GENITAL RASH,1,256,13,64663
EMPAGLIFLOZIN,GENITAL RASH,2,25,13,64663
ETANERCEPT,GENITAL RASH,4,4823,13,64663
RIVAROXABAN,GENITAL RASH,1,1921,13,64663
ROPINIROLE,GENITAL RASH,1,20,13,64663
SORAFENIB,GENITAL RASH,2,350,13,64663
SUNITINIB,GENITAL RASH,1,478,13,64663
TOCILIZUMAB,GENITAL RASH,1,311,13,64663
AFATINIB,HAEMOPHILUS INFECTION,1,256,7,64663
CANAKINUMAB,HAEMOPHILUS INFECTION,1,55,7,64663
CLOZAPINE,HAEMOPHILUS INFECTION,2,655,7,64663
INTERFERON ALFA-2A,HAEMOPHILUS INFECTION,1,7,7,64663
RIBAVIRIN,HAEMOPHILUS INFECTION,2,330,7,64663
AFATINIB,HAIR DISORDER,1,256,3,64663
ETANERCEPT,HAIR DISORDER,1,4823,3,64663
IBRUTINIB,HAIR DISORDER,1,600,3,64663
AFATINIB,"HALLUCINATION, AUDITORY",1,256,52,64663
ARIPIPRAZOLE,"HALLUCINATION, AUDITORY",13,189,52,64663
BACLOFEN,"HALLUCINATION, AUDITORY",1,233,52,64663
CLOZAPINE,"HALLUCINATION, AUDITORY",3,655,52,64663
CYCLOBENZAPRINE,"HALLUCINATION, AUDITORY",1,4,52,64663
DALFAMPRIDINE,"HALLUCINATION, AUDITORY",1,93,52,64663
ENTACAPONE,"HALLUCINATION, AUDITORY",1,24,52,64663
ERTAPENEM,"HALLUCINATION, AUDITORY",1,39,52,64663
HALOPERIDOL,"HALLUCINATION, AUDITORY",1,114,52,64663
LACOSAMIDE,"HALLUCINATION, AUDITORY",1,77,52,64663
LEUPROLIDE,"HALLUCINATION, AUDITORY",1,252,52,64663
LORAZEPAM,"HALLUCINATION, AUDITORY",2,61,52,64663
METHYLPHENIDATE,"HALLUCINATION, AUDITORY",1,38,52,64663
NATALIZUMAB,"HALLUCINATION, AUDITORY",3,573,52,64663
OXYBATE,"HALLUCINATION, AUDITORY",1,446,52,64663
OXYCODONE,"HALLUCINATION, AUDITORY",1,226,52,64663
PALIPERIDONE,"HALLUCINATION, AUDITORY",5,226,52,64663
PREGABALIN,"HALLUCINATION, AUDITORY",2,435,52,64663
QUETIAPINE,"HALLUCINATION, AUDITORY",1,207,52,64663
RASAGILINE,"HALLUCINATION, AUDITORY",1,19,52,64663
RISPERIDONE,"HALLUCINATION, AUDITORY",3,370,52,64663
ROPINIROLE,"HALLUCINATION, AUDITORY",1,20,52,64663
SOFOSBUVIR,"HALLUCINATION, AUDITORY",2,517,52,64663
TACROLIMUS,"HALLUCINATION, AUDITORY",1,236,52,64663
VALACYCLOVIR,"HALLUCINATION, AUDITORY",2,50,52,64663
ZICONOTIDE,"HALLUCINATION, AUDITORY",1,30,52,64663
AFATINIB,HYPERBILIRUBINAEMIA,1,256,152,64663
AFLIBERCEPT,HYPERBILIRUBINAEMIA,1,155,152,64663
AMIODARONE,HYPERBILIRUBINAEMIA,2,182,152,64663
ATAZANAVIR,HYPERBILIRUBINAEMIA,1,16,152,64663
ATOVAQUONE,HYPERBILIRUBINAEMIA,1,6,152,64663
BOSENTAN,HYPERBILIRUBINAEMIA,2,369,152,64663
BRENTUXIMAB VEDOTIN,HYPERBILIRUBINAEMIA,3,91,152,64663
CARBOPLATIN,HYPERBILIRUBINAEMIA,1,123,152,64663
CISPLATIN,HYPERBILIRUBINAEMIA,1,105,152,64663
CLARITHROMYCIN,HYPERBILIRUBINAEMIA,1,139,152,64663
CLINDAMYCIN,HYPERBILIRUBINAEMIA,1,49,152,64663
CYTARABINE,HYPERBILIRUBINAEMIA,1,110,152,64663
Combined_Other,HYPERBILIRUBINAEMIA,1,28,152,64663
DABRAFENIB,HYPERBILIRUBINAEMIA,1,176,152,64663
DACLATASVIR,HYPERBILIRUBINAEMIA,1,67,152,64663
DOLUTEGRAVIR,HYPERBILIRUBINAEMIA,1,84,152,64663
ELTROMBOPAG,HYPERBILIRUBINAEMIA,1,73,152,64663
ENTECAVIR,HYPERBILIRUBINAEMIA,1,46,152,64663
EPIRUBICIN,HYPERBILIRUBINAEMIA,2,12,152,64663
ETOPOSIDE,HYPERBILIRUBINAEMIA,1,45,152,64663
FERRIC CARBOXYMALTOSE,HYPERBILIRUBINAEMIA,1,12,152,64663
FLUOROURACIL,HYPERBILIRUBINAEMIA,4,199,152,64663
FLUVASTATIN,HYPERBILIRUBINAEMIA,1,10,152,64663
GEMCITABINE,HYPERBILIRUBINAEMIA,3,91,152,64663
IBRUTINIB,HYPERBILIRUBINAEMIA,1,600,152,64663
INFLIXIMAB,HYPERBILIRUBINAEMIA,1,838,152,64663
ITRACONAZOLE,HYPERBILIRUBINAEMIA,1,18,152,64663
LAMIVUDINE,HYPERBILIRUBINAEMIA,3,47,152,64663
LEFLUNOMIDE,HYPERBILIRUBINAEMIA,1,31,152,64663
NILOTINIB,HYPERBILIRUBINAEMIA,1,409,152,64663
PACLITAXEL,HYPERBILIRUBINAEMIA,2,268,152,64663
PANTOPRAZOLE,HYPERBILIRUBINAEMIA,1,100,152,64663
PAZOPANIB,HYPERBILIRUBINAEMIA,1,280,152,64663
PD-1/PD-L1_MEL,HYPERBILIRUBINAEMIA,2,206,152,64663
PEGINTERFERON ALFA-2A,HYPERBILIRUBINAEMIA,7,236,152,64663
PEGINTERFERON ALFA-2B,HYPERBILIRUBINAEMIA,5,174,152,64663
POMALIDOMIDE,HYPERBILIRUBINAEMIA,2,799,152,64663
PONATINIB,HYPERBILIRUBINAEMIA,1,89,152,64663
REGORAFENIB,HYPERBILIRUBINAEMIA,4,268,152,64663
RIBAVIRIN,HYPERBILIRUBINAEMIA,6,330,152,64663
RIVAROXABAN,HYPERBILIRUBINAEMIA,1,1921,152,64663
ROTIGOTINE,HYPERBILIRUBINAEMIA,2,74,152,64663
RUXOLITINIB,HYPERBILIRUBINAEMIA,2,439,152,64663
SIMEPREVIR,HYPERBILIRUBINAEMIA,54,746,152,64663
SIMVASTATIN,HYPERBILIRUBINAEMIA,1,225,152,64663
SITAGLIPTIN,HYPERBILIRUBINAEMIA,1,125,152,64663
SOFOSBUVIR,HYPERBILIRUBINAEMIA,9,517,152,64663
SORAFENIB,HYPERBILIRUBINAEMIA,2,350,152,64663
SUNITINIB,HYPERBILIRUBINAEMIA,1,478,152,64663
TACROLIMUS,HYPERBILIRUBINAEMIA,1,236,152,64663
TEMOZOLOMIDE,HYPERBILIRUBINAEMIA,1,52,152,64663
TERIFLUNOMIDE,HYPERBILIRUBINAEMIA,1,109,152,64663
TOLVAPTAN,HYPERBILIRUBINAEMIA,1,45,152,64663
VARENICLINE,HYPERBILIRUBINAEMIA,1,95,152,64663
VEMURAFENIB,HYPERBILIRUBINAEMIA,1,168,152,64663
AFATINIB,HYPERCALCAEMIA,2,256,88,64663
ALEMTUZUMAB,HYPERCALCAEMIA,1,74,88,64663
BELIMUMAB,HYPERCALCAEMIA,3,16,88,64663
BEVACIZUMAB,HYPERCALCAEMIA,2,542,88,64663
BRENTUXIMAB VEDOTIN,HYPERCALCAEMIA,1,91,88,64663
CANAGLIFLOZIN,HYPERCALCAEMIA,1,169,88,64663
CARBOPLATIN,HYPERCALCAEMIA,1,123,88,64663
CARFILZOMIB,HYPERCALCAEMIA,4,336,88,64663
CETUXIMAB,HYPERCALCAEMIA,2,103,88,64663
CINACALCET,HYPERCALCAEMIA,2,74,88,64663
Combined_MEL,HYPERCALCAEMIA,1,153,88,64663
Combined_Other,HYPERCALCAEMIA,1,28,88,64663
DALFAMPRIDINE,HYPERCALCAEMIA,1,93,88,64663
DASATINIB,HYPERCALCAEMIA,1,149,88,64663
DENOSUMAB,HYPERCALCAEMIA,3,578,88,64663
DEXAMETHASONE,HYPERCALCAEMIA,1,118,88,64663
EVEROLIMUS,HYPERCALCAEMIA,2,303,88,64663
FUROSEMIDE,HYPERCALCAEMIA,1,183,88,64663
GOLIMUMAB,HYPERCALCAEMIA,1,256,88,64663
HYDROCHLOROTHIAZIDE,HYPERCALCAEMIA,1,40,88,64663
HYDROMORPHONE,HYPERCALCAEMIA,2,26,88,64663
IBRUTINIB,HYPERCALCAEMIA,3,600,88,64663
IDELALISIB,HYPERCALCAEMIA,1,116,88,64663
INFLIXIMAB,HYPERCALCAEMIA,1,838,88,64663
LENALIDOMIDE,HYPERCALCAEMIA,17,3664,88,64663
LIRAGLUTIDE,HYPERCALCAEMIA,1,198,88,64663
LORAZEPAM,HYPERCALCAEMIA,2,61,88,64663
OBINUTUZUMAB,HYPERCALCAEMIA,1,226,88,64663
PARICALCITOL,HYPERCALCAEMIA,1,54,88,64663
PASIREOTIDE,HYPERCALCAEMIA,1,43,88,64663
PAZOPANIB,HYPERCALCAEMIA,2,280,88,64663
PD-1/PD-L1_Other,HYPERCALCAEMIA,2,79,88,64663
POMALIDOMIDE,HYPERCALCAEMIA,6,799,88,64663
PONATINIB,HYPERCALCAEMIA,5,89,88,64663
RISPERIDONE,HYPERCALCAEMIA,1,370,88,64663
RITUXIMAB,HYPERCALCAEMIA,1,531,88,64663
SORAFENIB,HYPERCALCAEMIA,1,350,88,64663
SUNITINIB,HYPERCALCAEMIA,1,478,88,64663
TACROLIMUS,HYPERCALCAEMIA,1,236,88,64663
TEMSIROLIMUS,HYPERCALCAEMIA,2,40,88,64663
TREPROSTINIL,HYPERCALCAEMIA,1,171,88,64663
VANDETANIB,HYPERCALCAEMIA,1,15,88,64663
VEMURAFENIB,HYPERCALCAEMIA,1,168,88,64663
ZOLEDRONIC ACID,HYPERCALCAEMIA,1,244,88,64663
AFATINIB,HYPERPHOSPHATASAEMIA,1,256,1,64663
AFATINIB,HYPERURICAEMIA,1,256,86,64663
ANAGRELIDE,HYPERURICAEMIA,1,8,86,64663
APIXABAN,HYPERURICAEMIA,1,285,86,64663
AXITINIB,HYPERURICAEMIA,1,221,86,64663
BEVACIZUMAB,HYPERURICAEMIA,1,542,86,64663
CLOPIDOGREL,HYPERURICAEMIA,2,311,86,64663
DABIGATRAN,HYPERURICAEMIA,1,76,86,64663
DACLATASVIR,HYPERURICAEMIA,1,67,86,64663
DASATINIB,HYPERURICAEMIA,1,149,86,64663
DEFERASIROX,HYPERURICAEMIA,2,137,86,64663
DENOSUMAB,HYPERURICAEMIA,1,578,86,64663
DICLOFENAC,HYPERURICAEMIA,1,127,86,64663
ECULIZUMAB,HYPERURICAEMIA,1,82,86,64663
EVEROLIMUS,HYPERURICAEMIA,1,303,86,64663
FUROSEMIDE,HYPERURICAEMIA,1,183,86,64663
IBRUTINIB,HYPERURICAEMIA,1,600,86,64663
INDAPAMIDE,HYPERURICAEMIA,1,15,86,64663
INTERFERON BETA-1A,HYPERURICAEMIA,1,276,86,64663
INTERFERON BETA-1B,HYPERURICAEMIA,1,112,86,64663
LANREOTIDE,HYPERURICAEMIA,1,88,86,64663
LENALIDOMIDE,HYPERURICAEMIA,1,3664,86,64663
LEVETIRACETAM,HYPERURICAEMIA,1,208,86,64663
LINAGLIPTIN,HYPERURICAEMIA,3,245,86,64663
LUBIPROSTONE,HYPERURICAEMIA,1,13,86,64663
METFORMIN,HYPERURICAEMIA,1,280,86,64663
METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,HYPERURICAEMIA,1,94,86,64663
NILOTINIB,HYPERURICAEMIA,9,409,86,64663
OBINUTUZUMAB,HYPERURICAEMIA,2,226,86,64663
PACLITAXEL,HYPERURICAEMIA,1,268,86,64663
PEGINTERFERON ALFA-2A,HYPERURICAEMIA,1,236,86,64663
RALTEGRAVIR,HYPERURICAEMIA,1,48,86,64663
REGORAFENIB,HYPERURICAEMIA,2,268,86,64663
RIVAROXABAN,HYPERURICAEMIA,3,1921,86,64663
RUXOLITINIB,HYPERURICAEMIA,1,439,86,64663
SIMEPREVIR,HYPERURICAEMIA,31,746,86,64663
TACROLIMUS,HYPERURICAEMIA,1,236,86,64663
TEMSIROLIMUS,HYPERURICAEMIA,2,40,86,64663
TOCILIZUMAB,HYPERURICAEMIA,2,311,86,64663
AFATINIB,INTESTINAL INFARCTION,1,256,6,64663
AXITINIB,INTESTINAL INFARCTION,1,221,6,64663
CRIZOTINIB,INTESTINAL INFARCTION,1,170,6,64663
DABIGATRAN ETEXILATE,INTESTINAL INFARCTION,2,972,6,64663
NINTEDANIB,INTESTINAL INFARCTION,1,68,6,64663
AFATINIB,LIP DRY,1,256,13,64663
ENZALUTAMIDE,LIP DRY,1,847,13,64663
INDAPAMIDE,LIP DRY,1,15,13,64663
ISOTRETINOIN,LIP DRY,3,77,13,64663
METOLAZONE,LIP DRY,1,8,13,64663
MIRABEGRON,LIP DRY,1,67,13,64663
PEGINTERFERON ALFA-2A,LIP DRY,1,236,13,64663
SIMEPREVIR,LIP DRY,1,746,13,64663
SUNITINIB,LIP DRY,2,478,13,64663
TELAPREVIR,LIP DRY,1,198,13,64663
AFATINIB,LOCALISED OEDEMA,1,256,41,64663
ALTEPLASE,LOCALISED OEDEMA,1,74,41,64663
AMOXICILLIN,LOCALISED OEDEMA,2,161,41,64663
AZACITIDINE,LOCALISED OEDEMA,2,227,41,64663
BORTEZOMIB,LOCALISED OEDEMA,1,126,41,64663
BOSENTAN,LOCALISED OEDEMA,1,369,41,64663
C1 ESTERASE INHIBITOR,LOCALISED OEDEMA,1,8,41,64663
CARFILZOMIB,LOCALISED OEDEMA,1,336,41,64663
CARMUSTINE,LOCALISED OEDEMA,2,24,41,64663
COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,LOCALISED OEDEMA,1,50,41,64663
CYCLOPHOSPHAMIDE,LOCALISED OEDEMA,1,65,41,64663
DEGARELIX,LOCALISED OEDEMA,1,107,41,64663
DESLORATADINE,LOCALISED OEDEMA,2,8,41,64663
DOXYCYCLINE,LOCALISED OEDEMA,2,62,41,64663
EPOPROSTENOL,LOCALISED OEDEMA,5,156,41,64663
ETANERCEPT,LOCALISED OEDEMA,2,4823,41,64663
IOHEXOL,LOCALISED OEDEMA,1,199,41,64663
METHYLPREDNISOLONE,LOCALISED OEDEMA,1,114,41,64663
NILOTINIB,LOCALISED OEDEMA,1,409,41,64663
OCTREOTIDE,LOCALISED OEDEMA,1,473,41,64663
OMEPRAZOLE,LOCALISED OEDEMA,1,75,41,64663
ONDANSETRON,LOCALISED OEDEMA,1,44,41,64663
PANITUMUMAB,LOCALISED OEDEMA,1,175,41,64663
PD-1/PD-L1_NSCLC,LOCALISED OEDEMA,2,92,41,64663
PD-1/PD-L1_Other,LOCALISED OEDEMA,1,79,41,64663
RAMUCIRUMAB,LOCALISED OEDEMA,1,19,41,64663
SOFOSBUVIR,LOCALISED OEDEMA,1,517,41,64663
TAMSULOSIN,LOCALISED OEDEMA,2,137,41,64663
TREPROSTINIL,LOCALISED OEDEMA,1,171,41,64663
AFATINIB,MACULAR OEDEMA,2,256,46,64663
CARFILZOMIB,MACULAR OEDEMA,1,336,46,64663
CTLA-4_MEL,MACULAR OEDEMA,1,185,46,64663
DASATINIB,MACULAR OEDEMA,1,149,46,64663
FINGOLIMOD,MACULAR OEDEMA,19,631,46,64663
GOLIMUMAB,MACULAR OEDEMA,1,256,46,64663
PIOGLITAZONE,MACULAR OEDEMA,1,51,46,64663
RANIBIZUMAB,MACULAR OEDEMA,13,316,46,64663
RIVAROXABAN,MACULAR OEDEMA,1,1921,46,64663
TERBINAFINE,MACULAR OEDEMA,2,51,46,64663
TESTOSTERONE,MACULAR OEDEMA,1,342,46,64663
VERTEPORFIN,MACULAR OEDEMA,1,8,46,64663
VORICONAZOLE,MACULAR OEDEMA,2,74,46,64663
AFATINIB,MUCOSAL INFLAMMATION,6,256,138,64663
APREPITANT,MUCOSAL INFLAMMATION,2,46,138,64663
AXITINIB,MUCOSAL INFLAMMATION,1,221,138,64663
AZACITIDINE,MUCOSAL INFLAMMATION,2,227,138,64663
BEVACIZUMAB,MUCOSAL INFLAMMATION,15,542,138,64663
CABOZANTINIB,MUCOSAL INFLAMMATION,1,149,138,64663
CAPECITABINE,MUCOSAL INFLAMMATION,7,172,138,64663
CARBOPLATIN,MUCOSAL INFLAMMATION,1,123,138,64663
CETUXIMAB,MUCOSAL INFLAMMATION,3,103,138,64663
CISPLATIN,MUCOSAL INFLAMMATION,1,105,138,64663
CYTARABINE,MUCOSAL INFLAMMATION,1,110,138,64663
DEFERASIROX,MUCOSAL INFLAMMATION,1,137,138,64663
DICLOFENAC,MUCOSAL INFLAMMATION,1,127,138,64663
DOCETAXEL,MUCOSAL INFLAMMATION,1,130,138,64663
ENOXAPARIN,MUCOSAL INFLAMMATION,2,154,138,64663
ETANERCEPT,MUCOSAL INFLAMMATION,1,4823,138,64663
ETOPOSIDE,MUCOSAL INFLAMMATION,1,45,138,64663
EVEROLIMUS,MUCOSAL INFLAMMATION,8,303,138,64663
FENTANYL,MUCOSAL INFLAMMATION,3,227,138,64663
FLUOROURACIL,MUCOSAL INFLAMMATION,4,199,138,64663
HYDROXYUREA,MUCOSAL INFLAMMATION,1,13,138,64663
IBRUTINIB,MUCOSAL INFLAMMATION,2,600,138,64663
IDELALISIB,MUCOSAL INFLAMMATION,2,116,138,64663
IMATINIB,MUCOSAL INFLAMMATION,1,161,138,64663
LENALIDOMIDE,MUCOSAL INFLAMMATION,3,3664,138,64663
LINEZOLID,MUCOSAL INFLAMMATION,1,67,138,64663
METHOTREXATE,MUCOSAL INFLAMMATION,3,214,138,64663
OBINUTUZUMAB,MUCOSAL INFLAMMATION,4,226,138,64663
ONDANSETRON,MUCOSAL INFLAMMATION,1,44,138,64663
OXALIPLATIN,MUCOSAL INFLAMMATION,5,217,138,64663
PACLITAXEL,MUCOSAL INFLAMMATION,1,268,138,64663
PANITUMUMAB,MUCOSAL INFLAMMATION,10,175,138,64663
PD-1/PD-L1_MEL,MUCOSAL INFLAMMATION,1,206,138,64663
PEGFILGRASTIM,MUCOSAL INFLAMMATION,1,86,138,64663
POMALIDOMIDE,MUCOSAL INFLAMMATION,3,799,138,64663
PRALATREXATE,MUCOSAL INFLAMMATION,2,6,138,64663
QUETIAPINE,MUCOSAL INFLAMMATION,1,207,138,64663
REGORAFENIB,MUCOSAL INFLAMMATION,6,268,138,64663
RITUXIMAB,MUCOSAL INFLAMMATION,3,531,138,64663
RUXOLITINIB,MUCOSAL INFLAMMATION,2,439,138,64663
SORAFENIB,MUCOSAL INFLAMMATION,4,350,138,64663
SUNITINIB,MUCOSAL INFLAMMATION,8,478,138,64663
TACROLIMUS,MUCOSAL INFLAMMATION,1,236,138,64663
TAMOXIFEN,MUCOSAL INFLAMMATION,2,3,138,64663
TOPOTECAN,MUCOSAL INFLAMMATION,1,10,138,64663
VEMURAFENIB,MUCOSAL INFLAMMATION,1,168,138,64663
VINCRISTINE,MUCOSAL INFLAMMATION,1,34,138,64663
VISMODEGIB,MUCOSAL INFLAMMATION,1,68,138,64663
ZOLEDRONIC ACID,MUCOSAL INFLAMMATION,4,244,138,64663
AFATINIB,NAIL BED DISORDER,1,256,4,64663
ETANERCEPT,NAIL BED DISORDER,3,4823,4,64663
AFATINIB,NAIL BED INFECTION,1,256,2,64663
ETANERCEPT,NAIL BED INFECTION,1,4823,2,64663
AFATINIB,NASAL DISCOMFORT,1,256,24,64663
APREMILAST,NASAL DISCOMFORT,1,502,24,64663
AXITINIB,NASAL DISCOMFORT,1,221,24,64663
BUDESONIDE,NASAL DISCOMFORT,1,17,24,64663
CABOZANTINIB,NASAL DISCOMFORT,1,149,24,64663
ENZALUTAMIDE,NASAL DISCOMFORT,1,847,24,64663
EPOPROSTENOL,NASAL DISCOMFORT,4,156,24,64663
ETANERCEPT,NASAL DISCOMFORT,4,4823,24,64663
FEBUXOSTAT,NASAL DISCOMFORT,1,94,24,64663
GADODIAMIDE,NASAL DISCOMFORT,1,11,24,64663
LATANOPROST,NASAL DISCOMFORT,2,23,24,64663
LENALIDOMIDE,NASAL DISCOMFORT,3,3664,24,64663
OMALIZUMAB,NASAL DISCOMFORT,1,423,24,64663
PEGINTERFERON ALFA-2A,NASAL DISCOMFORT,1,236,24,64663
SUNITINIB,NASAL DISCOMFORT,1,478,24,64663
AFATINIB,ONYCHOCLASIS,1,256,11,64663
CAPECITABINE,ONYCHOCLASIS,1,172,11,64663
ERLOTINIB,ONYCHOCLASIS,1,84,11,64663
ETANERCEPT,ONYCHOCLASIS,1,4823,11,64663
EVEROLIMUS,ONYCHOCLASIS,1,303,11,64663
IBRUTINIB,ONYCHOCLASIS,5,600,11,64663
LENALIDOMIDE,ONYCHOCLASIS,1,3664,11,64663
AFATINIB,PANCREATITIS RELAPSING,2,256,9,64663
ALOGLIPTIN,PANCREATITIS RELAPSING,1,29,9,64663
FUROSEMIDE,PANCREATITIS RELAPSING,1,183,9,64663
LINAGLIPTIN,PANCREATITIS RELAPSING,1,245,9,64663
SITAGLIPTIN,PANCREATITIS RELAPSING,1,125,9,64663
TELMISARTAN,PANCREATITIS RELAPSING,1,26,9,64663
USTEKINUMAB,PANCREATITIS RELAPSING,2,369,9,64663
AFATINIB,PARONYCHIA,33,256,67,64663
BEVACIZUMAB,PARONYCHIA,4,542,67,64663
CARBOPLATIN,PARONYCHIA,1,123,67,64663
CERTOLIZUMAB PEGOL,PARONYCHIA,1,493,67,64663
CETUXIMAB,PARONYCHIA,7,103,67,64663
DIMETHYL FUMARATE,PARONYCHIA,1,415,67,64663
ENZALUTAMIDE,PARONYCHIA,1,847,67,64663
ETANERCEPT,PARONYCHIA,2,4823,67,64663
FLUOROURACIL,PARONYCHIA,1,199,67,64663
IBRUTINIB,PARONYCHIA,1,600,67,64663
IDELALISIB,PARONYCHIA,1,116,67,64663
LENALIDOMIDE,PARONYCHIA,1,3664,67,64663
METHYLPREDNISOLONE,PARONYCHIA,1,114,67,64663
PACLITAXEL,PARONYCHIA,2,268,67,64663
PANITUMUMAB,PARONYCHIA,6,175,67,64663
PAZOPANIB,PARONYCHIA,2,280,67,64663
PREGABALIN,PARONYCHIA,1,435,67,64663
USTEKINUMAB,PARONYCHIA,1,369,67,64663
AFATINIB,PERIPHERAL CIRCULATORY FAILURE,1,256,1,64663
AFATINIB,PHOTOSENSITIVITY REACTION,2,256,76,64663
AMLODIPINE,PHOTOSENSITIVITY REACTION,1,213,76,64663
APIXABAN,PHOTOSENSITIVITY REACTION,1,285,76,64663
BORTEZOMIB,PHOTOSENSITIVITY REACTION,1,126,76,64663
CAPSAICIN,PHOTOSENSITIVITY REACTION,1,5,76,64663
CERTOLIZUMAB PEGOL,PHOTOSENSITIVITY REACTION,2,493,76,64663
DABRAFENIB,PHOTOSENSITIVITY REACTION,1,176,76,64663
DIHEMATOPORPHYRIN ETHER,PHOTOSENSITIVITY REACTION,1,3,76,64663
DOXYCYCLINE,PHOTOSENSITIVITY REACTION,1,62,76,64663
ECULIZUMAB,PHOTOSENSITIVITY REACTION,1,82,76,64663
ERENUMAB,PHOTOSENSITIVITY REACTION,1,2,76,64663
ETANERCEPT,PHOTOSENSITIVITY REACTION,1,4823,76,64663
EVEROLIMUS,PHOTOSENSITIVITY REACTION,1,303,76,64663
GABAPENTIN,PHOTOSENSITIVITY REACTION,1,173,76,64663
HYDROXYCHLOROQUINE,PHOTOSENSITIVITY REACTION,2,14,76,64663
INFLIXIMAB,PHOTOSENSITIVITY REACTION,1,838,76,64663
ISOTRETINOIN,PHOTOSENSITIVITY REACTION,1,77,76,64663
LENALIDOMIDE,PHOTOSENSITIVITY REACTION,1,3664,76,64663
LINAGLIPTIN,PHOTOSENSITIVITY REACTION,1,245,76,64663
LOSARTAN,PHOTOSENSITIVITY REACTION,1,64,76,64663
OMALIZUMAB,PHOTOSENSITIVITY REACTION,6,423,76,64663
PEGINTERFERON ALFA-2A,PHOTOSENSITIVITY REACTION,2,236,76,64663
PIRFENIDONE,PHOTOSENSITIVITY REACTION,3,116,76,64663
POMALIDOMIDE,PHOTOSENSITIVITY REACTION,1,799,76,64663
POSACONAZOLE,PHOTOSENSITIVITY REACTION,1,18,76,64663
RANITIDINE,PHOTOSENSITIVITY REACTION,2,126,76,64663
REPAGLINIDE,PHOTOSENSITIVITY REACTION,1,45,76,64663
SIMEPREVIR,PHOTOSENSITIVITY REACTION,24,746,76,64663
SOFOSBUVIR,PHOTOSENSITIVITY REACTION,4,517,76,64663
TELAPREVIR,PHOTOSENSITIVITY REACTION,1,198,76,64663
VANDETANIB,PHOTOSENSITIVITY REACTION,1,15,76,64663
VEMURAFENIB,PHOTOSENSITIVITY REACTION,3,168,76,64663
VORICONAZOLE,PHOTOSENSITIVITY REACTION,3,74,76,64663
VORTIOXETINE,PHOTOSENSITIVITY REACTION,1,33,76,64663
AFATINIB,PRERENAL FAILURE,2,256,30,64663
AMBRISENTAN,PRERENAL FAILURE,1,154,30,64663
BEVACIZUMAB,PRERENAL FAILURE,2,542,30,64663
CASPOFUNGIN,PRERENAL FAILURE,1,48,30,64663
CERITINIB,PRERENAL FAILURE,2,69,30,64663
CLOPIDOGREL,PRERENAL FAILURE,1,311,30,64663
Combined_MEL,PRERENAL FAILURE,1,153,30,64663
DENOSUMAB,PRERENAL FAILURE,1,578,30,64663
ETRAVIRINE,PRERENAL FAILURE,2,12,30,64663
FLUOROURACIL,PRERENAL FAILURE,1,199,30,64663
FUROSEMIDE,PRERENAL FAILURE,1,183,30,64663
HYDROCHLOROTHIAZIDE,PRERENAL FAILURE,1,40,30,64663
IBUPROFEN,PRERENAL FAILURE,1,226,30,64663
INFLIXIMAB,PRERENAL FAILURE,1,838,30,64663
IRINOTECAN,PRERENAL FAILURE,2,172,30,64663
MEROPENEM,PRERENAL FAILURE,1,50,30,64663
PD-1/PD-L1_MEL,PRERENAL FAILURE,1,206,30,64663
RALTEGRAVIR,PRERENAL FAILURE,2,48,30,64663
RAMIPRIL,PRERENAL FAILURE,2,203,30,64663
RIVAROXABAN,PRERENAL FAILURE,1,1921,30,64663
SOFOSBUVIR,PRERENAL FAILURE,1,517,30,64663
SPIRONOLACTONE,PRERENAL FAILURE,1,68,30,64663
VARENICLINE,PRERENAL FAILURE,1,95,30,64663
AFATINIB,TONGUE ATROPHY,1,256,1,64663
AFATINIB,TRAUMATIC INTRACRANIAL HAEMORRHAGE,1,256,11,64663
ASPIRIN,TRAUMATIC INTRACRANIAL HAEMORRHAGE,1,760,11,64663
DABIGATRAN ETEXILATE,TRAUMATIC INTRACRANIAL HAEMORRHAGE,3,972,11,64663
ENZALUTAMIDE,TRAUMATIC INTRACRANIAL HAEMORRHAGE,1,847,11,64663
IBRUTINIB,TRAUMATIC INTRACRANIAL HAEMORRHAGE,1,600,11,64663
SIPULEUCEL-T,TRAUMATIC INTRACRANIAL HAEMORRHAGE,1,213,11,64663
TICAGRELOR,TRAUMATIC INTRACRANIAL HAEMORRHAGE,1,405,11,64663
