Drug,Reac,a,drug_num,reac_num,n
ESOMEPRAZOLE,VISUAL FIELD DEFECT,1,144,117,94932
ESTRADIOL,VISUAL FIELD DEFECT,1,101,117,94932
ETANERCEPT,VISUAL FIELD DEFECT,2,15355,117,94932
FERRIC CARBOXYMALTOSE,VISUAL FIELD DEFECT,1,60,117,94932
FERRIC CITRATE,VISUAL FIELD DEFECT,1,3,117,94932
FINGOLIMOD,VISUAL FIELD DEFECT,14,1774,117,94932
GLATIRAMER,VISUAL FIELD DEFECT,1,408,117,94932
HYDROXYCHLOROQUINE,VISUAL FIELD DEFECT,1,55,117,94932
IMATINIB,VISUAL FIELD DEFECT,1,151,117,94932
INTERFERON BETA-1A,VISUAL FIELD DEFECT,1,1075,117,94932
ITRACONAZOLE,VISUAL FIELD DEFECT,1,20,117,94932
KETOPROFEN,VISUAL FIELD DEFECT,2,16,117,94932
LENALIDOMIDE,VISUAL FIELD DEFECT,1,3441,117,94932
LEUPROLIDE,VISUAL FIELD DEFECT,1,178,117,94932
LEVONORGESTREL,VISUAL FIELD DEFECT,1,707,117,94932
METHOTREXATE,VISUAL FIELD DEFECT,1,442,117,94932
NAPROXEN,VISUAL FIELD DEFECT,1,126,117,94932
NATALIZUMAB,VISUAL FIELD DEFECT,3,1689,117,94932
OCRIPLASMIN,VISUAL FIELD DEFECT,11,69,117,94932
OCTREOTIDE,VISUAL FIELD DEFECT,17,603,117,94932
OXYBATE,VISUAL FIELD DEFECT,1,1260,117,94932
RANIBIZUMAB,VISUAL FIELD DEFECT,3,349,117,94932
RIVAROXABAN,VISUAL FIELD DEFECT,2,1778,117,94932
SILDENAFIL,VISUAL FIELD DEFECT,1,126,117,94932
SIMEPREVIR,VISUAL FIELD DEFECT,1,751,117,94932
SORAFENIB,VISUAL FIELD DEFECT,1,126,117,94932
TERIFLUNOMIDE,VISUAL FIELD DEFECT,1,450,117,94932
TOPIRAMATE,VISUAL FIELD DEFECT,3,135,117,94932
USTEKINUMAB,VISUAL FIELD DEFECT,1,347,117,94932
VEMURAFENIB,VISUAL FIELD DEFECT,2,141,117,94932
VIGABATRIN,VISUAL FIELD DEFECT,12,68,117,94932
ADALIMUMAB,VITAMIN B12 DEFICIENCY,3,3183,48,94932
DENOSUMAB,VITAMIN B12 DEFICIENCY,2,2162,48,94932
EPOPROSTENOL,VITAMIN B12 DEFICIENCY,1,466,48,94932
ESOMEPRAZOLE,VITAMIN B12 DEFICIENCY,1,144,48,94932
ETANERCEPT,VITAMIN B12 DEFICIENCY,1,15355,48,94932
FINGOLIMOD,VITAMIN B12 DEFICIENCY,14,1774,48,94932
GLIMEPIRIDE,VITAMIN B12 DEFICIENCY,1,38,48,94932
INTERFERON BETA-1A,VITAMIN B12 DEFICIENCY,2,1075,48,94932
METFORMIN,VITAMIN B12 DEFICIENCY,3,275,48,94932
METHOTREXATE,VITAMIN B12 DEFICIENCY,4,442,48,94932
NATALIZUMAB,VITAMIN B12 DEFICIENCY,1,1689,48,94932
OCTREOTIDE,VITAMIN B12 DEFICIENCY,5,603,48,94932
OMALIZUMAB,VITAMIN B12 DEFICIENCY,1,1004,48,94932
PEGINTERFERON BETA-1A,VITAMIN B12 DEFICIENCY,1,37,48,94932
RITUXIMAB,VITAMIN B12 DEFICIENCY,2,803,48,94932
ROMOSOZUMAB,VITAMIN B12 DEFICIENCY,2,9,48,94932
SOMATROPIN,VITAMIN B12 DEFICIENCY,1,50,48,94932
TEDUGLUTIDE,VITAMIN B12 DEFICIENCY,1,43,48,94932
TOCILIZUMAB,VITAMIN B12 DEFICIENCY,1,947,48,94932
WARFARIN,VITAMIN B12 DEFICIENCY,1,153,48,94932
ADALIMUMAB,VITILIGO,1,3183,8,94932
DENOSUMAB,VITILIGO,1,2162,8,94932
ETANERCEPT,VITILIGO,2,15355,8,94932
LAMOTRIGINE,VITILIGO,2,211,8,94932
METHOTREXATE,VITILIGO,1,442,8,94932
PD-1/PD-L1_MEL,VITILIGO,1,116,8,94932
ADALIMUMAB,VITREOUS FLOATERS,1,3183,79,94932
AFLIBERCEPT,VITREOUS FLOATERS,6,160,79,94932
BOTULINUM TOXIN TYPE A,VITREOUS FLOATERS,2,340,79,94932
CIPROFLOXACIN,VITREOUS FLOATERS,1,166,79,94932
CRIZOTINIB,VITREOUS FLOATERS,6,241,79,94932
CYCLOSPORINE,VITREOUS FLOATERS,2,157,79,94932
ETANERCEPT,VITREOUS FLOATERS,6,15355,79,94932
FINGOLIMOD,VITREOUS FLOATERS,10,1774,79,94932
FLUOCINOLONE,VITREOUS FLOATERS,1,1,79,94932
INFLIXIMAB,VITREOUS FLOATERS,1,1149,79,94932
ISOTRETINOIN,VITREOUS FLOATERS,1,197,79,94932
LENALIDOMIDE,VITREOUS FLOATERS,1,3441,79,94932
LETROZOLE,VITREOUS FLOATERS,2,165,79,94932
LEVONORGESTREL,VITREOUS FLOATERS,1,707,79,94932
LORCASERIN,VITREOUS FLOATERS,1,115,79,94932
OCRIPLASMIN,VITREOUS FLOATERS,21,69,79,94932
OCTREOTIDE,VITREOUS FLOATERS,3,603,79,94932
OMALIZUMAB,VITREOUS FLOATERS,1,1004,79,94932
PEGINTERFERON ALFA-2A,VITREOUS FLOATERS,1,186,79,94932
PERTUZUMAB,VITREOUS FLOATERS,2,221,79,94932
POVIDONE-IODINE,VITREOUS FLOATERS,1,12,79,94932
RALOXIFENE,VITREOUS FLOATERS,1,11,79,94932
SCOPOLAMINE,VITREOUS FLOATERS,1,6,79,94932
SERTRALINE,VITREOUS FLOATERS,1,242,79,94932
TAMOXIFEN,VITREOUS FLOATERS,1,12,79,94932
TERIPARATIDE,VITREOUS FLOATERS,1,137,79,94932
VANCOMYCIN,VITREOUS FLOATERS,2,106,79,94932
VIGABATRIN,VITREOUS FLOATERS,1,68,79,94932
ADALIMUMAB,VOCAL CORD DISORDER,4,3183,13,94932
IBRUTINIB,VOCAL CORD DISORDER,1,320,13,94932
IMMUNOGLOBULIN G,VOCAL CORD DISORDER,1,192,13,94932
IVERMECTIN,VOCAL CORD DISORDER,1,24,13,94932
LEFLUNOMIDE,VOCAL CORD DISORDER,1,94,13,94932
LEVONORGESTREL,VOCAL CORD DISORDER,2,707,13,94932
OMALIZUMAB,VOCAL CORD DISORDER,1,1004,13,94932
ROPINIROLE,VOCAL CORD DISORDER,1,19,13,94932
TOBRAMYCIN,VOCAL CORD DISORDER,1,19,13,94932
ADALIMUMAB,VOCAL CORD DYSFUNCTION,1,3183,8,94932
OMALIZUMAB,VOCAL CORD DYSFUNCTION,7,1004,8,94932
ADALIMUMAB,VOCAL CORD THICKENING,2,3183,3,94932
INFLIXIMAB,VOCAL CORD THICKENING,1,1149,3,94932
ADALIMUMAB,VOLVULUS,8,3183,39,94932
CTLA-4_MEL,VOLVULUS,1,79,39,94932
Combined_MEL,VOLVULUS,1,74,39,94932
DENOSUMAB,VOLVULUS,1,2162,39,94932
DIMETHYL FUMARATE,VOLVULUS,1,1627,39,94932
ETANERCEPT,VOLVULUS,5,15355,39,94932
IBUPROFEN,VOLVULUS,2,198,39,94932
INFLIXIMAB,VOLVULUS,3,1149,39,94932
LIRAGLUTIDE,VOLVULUS,1,209,39,94932
NILOTINIB,VOLVULUS,2,275,39,94932
OCTREOTIDE,VOLVULUS,3,603,39,94932
RANIBIZUMAB,VOLVULUS,1,349,39,94932
RITUXIMAB,VOLVULUS,3,803,39,94932
SILDENAFIL,VOLVULUS,3,126,39,94932
SOFOSBUVIR,VOLVULUS,1,335,39,94932
TOCILIZUMAB,VOLVULUS,3,947,39,94932
ADALIMUMAB,VULVAL ABSCESS,2,3183,7,94932
OMALIZUMAB,VULVAL ABSCESS,3,1004,7,94932
TOFACITINIB,VULVAL ABSCESS,2,844,7,94932
ADALIMUMAB,VULVAR DYSPLASIA,2,3183,5,94932
FINGOLIMOD,VULVAR DYSPLASIA,1,1774,5,94932
NATALIZUMAB,VULVAR DYSPLASIA,1,1689,5,94932
PREGABALIN,VULVAR DYSPLASIA,1,924,5,94932
ADALIMUMAB,VULVOVAGINAL CANDIDIASIS,1,3183,35,94932
BEVACIZUMAB,VULVOVAGINAL CANDIDIASIS,2,824,35,94932
BUDESONIDE,VULVOVAGINAL CANDIDIASIS,1,28,35,94932
CANAGLIFLOZIN,VULVOVAGINAL CANDIDIASIS,2,165,35,94932
CERTOLIZUMAB PEGOL,VULVOVAGINAL CANDIDIASIS,4,1439,35,94932
COPPER,VULVOVAGINAL CANDIDIASIS,2,334,35,94932
DAPAGLIFLOZIN,VULVOVAGINAL CANDIDIASIS,1,86,35,94932
DOCETAXEL,VULVOVAGINAL CANDIDIASIS,2,267,35,94932
EVEROLIMUS,VULVOVAGINAL CANDIDIASIS,1,498,35,94932
FINGOLIMOD,VULVOVAGINAL CANDIDIASIS,11,1774,35,94932
IMMUNOGLOBULIN G,VULVOVAGINAL CANDIDIASIS,1,192,35,94932
LEVONORGESTREL,VULVOVAGINAL CANDIDIASIS,1,707,35,94932
NATALIZUMAB,VULVOVAGINAL CANDIDIASIS,2,1689,35,94932
OMEPRAZOLE,VULVOVAGINAL CANDIDIASIS,1,148,35,94932
RITUXIMAB,VULVOVAGINAL CANDIDIASIS,1,803,35,94932
VENLAFAXINE,VULVOVAGINAL CANDIDIASIS,2,173,35,94932
ADALIMUMAB,VULVOVAGINAL PAIN,2,3183,37,94932
ASPIRIN,VULVOVAGINAL PAIN,1,449,37,94932
BACLOFEN,VULVOVAGINAL PAIN,1,147,37,94932
BEVACIZUMAB,VULVOVAGINAL PAIN,1,824,37,94932
COPPER,VULVOVAGINAL PAIN,2,334,37,94932
DAPAGLIFLOZIN,VULVOVAGINAL PAIN,1,86,37,94932
ESTRADIOL,VULVOVAGINAL PAIN,1,101,37,94932
"ESTROGENS, CONJUGATED (USP)",VULVOVAGINAL PAIN,2,43,37,94932
ETANERCEPT,VULVOVAGINAL PAIN,5,15355,37,94932
FENTANYL,VULVOVAGINAL PAIN,1,256,37,94932
LEUPROLIDE,VULVOVAGINAL PAIN,2,178,37,94932
LEVONORGESTREL,VULVOVAGINAL PAIN,2,707,37,94932
NATALIZUMAB,VULVOVAGINAL PAIN,2,1689,37,94932
PREGABALIN,VULVOVAGINAL PAIN,2,924,37,94932
RITUXIMAB,VULVOVAGINAL PAIN,2,803,37,94932
RUXOLITINIB,VULVOVAGINAL PAIN,1,336,37,94932
TOCILIZUMAB,VULVOVAGINAL PAIN,1,947,37,94932
TOFACITINIB,VULVOVAGINAL PAIN,7,844,37,94932
USTEKINUMAB,VULVOVAGINAL PAIN,1,347,37,94932
ADALIMUMAB,VULVOVAGINAL SWELLING,1,3183,11,94932
DOCETAXEL,VULVOVAGINAL SWELLING,1,267,11,94932
EVEROLIMUS,VULVOVAGINAL SWELLING,1,498,11,94932
RIVAROXABAN,VULVOVAGINAL SWELLING,1,1778,11,94932
TOFACITINIB,VULVOVAGINAL SWELLING,7,844,11,94932
ADALIMUMAB,WEIGHT BEARING DIFFICULTY,3,3183,35,94932
DENOSUMAB,WEIGHT BEARING DIFFICULTY,3,2162,35,94932
DIMETHYL FUMARATE,WEIGHT BEARING DIFFICULTY,3,1627,35,94932
ETANERCEPT,WEIGHT BEARING DIFFICULTY,13,15355,35,94932
GLATIRAMER,WEIGHT BEARING DIFFICULTY,1,408,35,94932
INFLIXIMAB,WEIGHT BEARING DIFFICULTY,1,1149,35,94932
OCTREOTIDE,WEIGHT BEARING DIFFICULTY,7,603,35,94932
SUNITINIB,WEIGHT BEARING DIFFICULTY,1,270,35,94932
TOFACITINIB,WEIGHT BEARING DIFFICULTY,2,844,35,94932
TRASTUZUMAB,WEIGHT BEARING DIFFICULTY,1,510,35,94932
ADALIMUMAB,WEIGHT GAIN POOR,1,3183,5,94932
ETANERCEPT,WEIGHT GAIN POOR,2,15355,5,94932
LEVONORGESTREL,WEIGHT GAIN POOR,1,707,5,94932
MESALAMINE,WEIGHT GAIN POOR,1,47,5,94932
ADALIMUMAB,WEIGHT LOSS POOR,3,3183,19,94932
DOFETILIDE,WEIGHT LOSS POOR,1,38,19,94932
ETANERCEPT,WEIGHT LOSS POOR,2,15355,19,94932
ETONOGESTREL,WEIGHT LOSS POOR,2,886,19,94932
FLUOROURACIL,WEIGHT LOSS POOR,1,152,19,94932
LEVONORGESTREL,WEIGHT LOSS POOR,1,707,19,94932
OMEPRAZOLE,WEIGHT LOSS POOR,1,148,19,94932
PRAMIPEXOLE,WEIGHT LOSS POOR,1,37,19,94932
RITUXIMAB,WEIGHT LOSS POOR,5,803,19,94932
TOCILIZUMAB,WEIGHT LOSS POOR,2,947,19,94932
ADALIMUMAB,WHEEZING,11,3183,466,94932
AFATINIB,WHEEZING,2,377,466,94932
ALBUTEROL,WHEEZING,10,83,466,94932
AMBRISENTAN,WHEEZING,1,453,466,94932
AMIODARONE,WHEEZING,2,145,466,94932
AMLODIPINE,WHEEZING,1,157,466,94932
AMOXICILLIN,WHEEZING,3,224,466,94932
APIXABAN,WHEEZING,1,216,466,94932
ARFORMOTEROL,WHEEZING,1,2,466,94932
ATORVASTATIN,WHEEZING,2,262,466,94932
BELATACEPT,WHEEZING,1,20,466,94932
BELIMUMAB,WHEEZING,1,214,466,94932
BEVACIZUMAB,WHEEZING,1,824,466,94932
BOSENTAN,WHEEZING,2,1208,466,94932
BOTULINUM TOXIN TYPE A,WHEEZING,1,340,466,94932
BUDESONIDE,WHEEZING,2,28,466,94932
BUPRENORPHINE,WHEEZING,1,177,466,94932
CERITINIB,WHEEZING,2,103,466,94932
CETIRIZINE,WHEEZING,1,53,466,94932
CISPLATIN,WHEEZING,1,63,466,94932
CITALOPRAM,WHEEZING,2,252,466,94932
CLOZAPINE,WHEEZING,2,409,466,94932
CRIZOTINIB,WHEEZING,1,241,466,94932
CROMOLYN,WHEEZING,1,1,466,94932
DABIGATRAN ETEXILATE,WHEEZING,2,779,466,94932
DAPAGLIFLOZIN,WHEEZING,1,86,466,94932
DASATINIB,WHEEZING,1,120,466,94932
DEFEROXAMINE,WHEEZING,1,2,466,94932
DENOSUMAB,WHEEZING,3,2162,466,94932
DICLOFENAC,WHEEZING,1,163,466,94932
DIMETHYL FUMARATE,WHEEZING,1,1627,466,94932
DOXERCALCIFEROL,WHEEZING,1,15,466,94932
DULOXETINE,WHEEZING,1,163,466,94932
EPOPROSTENOL,WHEEZING,2,466,466,94932
ESCITALOPRAM,WHEEZING,1,169,466,94932
ETANERCEPT,WHEEZING,32,15355,466,94932
EVEROLIMUS,WHEEZING,7,498,466,94932
FERUMOXYTOL,WHEEZING,1,23,466,94932
FINGOLIMOD,WHEEZING,14,1774,466,94932
FULVESTRANT,WHEEZING,1,47,466,94932
FUROSEMIDE,WHEEZING,1,190,466,94932
GADOBENATE,WHEEZING,2,68,466,94932
GADOBUTROL,WHEEZING,1,122,466,94932
GADOPENTETATE DIMEGLUMINE,WHEEZING,4,46,466,94932
GLYCOPYRRONIUM,WHEEZING,5,16,466,94932
HYDROCORTISONE,WHEEZING,1,19,466,94932
IBRUTINIB,WHEEZING,1,320,466,94932
IFOSFAMIDE,WHEEZING,1,15,466,94932
ILOPROST,WHEEZING,1,286,466,94932
IMMUNOGLOBULIN G,WHEEZING,2,192,466,94932
INFLIXIMAB,WHEEZING,1,1149,466,94932
INSULIN DETEMIR,WHEEZING,1,32,466,94932
INSULIN GLARGINE,WHEEZING,1,100,466,94932
INTERFERON BETA-1A,WHEEZING,2,1075,466,94932
INTERFERON BETA-1B,WHEEZING,1,374,466,94932
IOHEXOL,WHEEZING,4,291,466,94932
IVERMECTIN,WHEEZING,1,24,466,94932
KETOROLAC,WHEEZING,1,3,466,94932
LANSOPRAZOLE,WHEEZING,1,89,466,94932
LATANOPROST,WHEEZING,2,31,466,94932
LENALIDOMIDE,WHEEZING,2,3441,466,94932
LETROZOLE,WHEEZING,1,165,466,94932
LEUPROLIDE,WHEEZING,1,178,466,94932
LEVOFLOXACIN,WHEEZING,1,164,466,94932
LISINOPRIL,WHEEZING,7,122,466,94932
MACITENTAN,WHEEZING,2,821,466,94932
MEROPENEM,WHEEZING,1,37,466,94932
METFORMIN,WHEEZING,5,275,466,94932
METHOXSALEN,WHEEZING,1,4,466,94932
MIFEPRISTONE,WHEEZING,1,410,466,94932
MOMETASONE,WHEEZING,1,82,466,94932
MONTELUKAST,WHEEZING,3,42,466,94932
MOXIFLOXACIN,WHEEZING,1,50,466,94932
MYCOPHENOLATE MOFETIL,WHEEZING,1,105,466,94932
NAPROXEN,WHEEZING,5,126,466,94932
NILOTINIB,WHEEZING,1,275,466,94932
OCTREOTIDE,WHEEZING,2,603,466,94932
OMALIZUMAB,WHEEZING,212,1004,466,94932
OMEPRAZOLE,WHEEZING,1,148,466,94932
ONDANSETRON,WHEEZING,2,89,466,94932
OXALIPLATIN,WHEEZING,1,225,466,94932
OXYBATE,WHEEZING,2,1260,466,94932
PACLITAXEL,WHEEZING,1,573,466,94932
PALBOCICLIB,WHEEZING,1,42,466,94932
PANTOPRAZOLE,WHEEZING,1,134,466,94932
PAROXETINE,WHEEZING,1,83,466,94932
PEGFILGRASTIM,WHEEZING,2,235,466,94932
POMALIDOMIDE,WHEEZING,2,801,466,94932
PREDNISONE,WHEEZING,1,56,466,94932
PREGABALIN,WHEEZING,5,924,466,94932
PROPOFOL,WHEEZING,1,54,466,94932
RAMIPRIL,WHEEZING,3,182,466,94932
RITUXIMAB,WHEEZING,12,803,466,94932
RIVAROXABAN,WHEEZING,1,1778,466,94932
SILDENAFIL,WHEEZING,1,126,466,94932
SODIUM FERRIC GLUCONATE COMPLEX,WHEEZING,1,47,466,94932
SPIRONOLACTONE,WHEEZING,1,49,466,94932
TERBINAFINE,WHEEZING,1,40,466,94932
TERIFLUNOMIDE,WHEEZING,4,450,466,94932
TICAGRELOR,WHEEZING,1,183,466,94932
TIOTROPIUM,WHEEZING,1,309,466,94932
TOBRAMYCIN,WHEEZING,3,19,466,94932
TOCILIZUMAB,WHEEZING,3,947,466,94932
TRAMADOL,WHEEZING,2,201,466,94932
TREPROSTINIL,WHEEZING,2,612,466,94932
VALPROATE,WHEEZING,1,103,466,94932
VALSARTAN,WHEEZING,1,62,466,94932
VANCOMYCIN,WHEEZING,1,106,466,94932
ZOLMITRIPTAN,WHEEZING,1,10,466,94932
ADALIMUMAB,WHITE BLOOD CELL DISORDER,3,3183,14,94932
CAPECITABINE,WHITE BLOOD CELL DISORDER,1,242,14,94932
ETANERCEPT,WHITE BLOOD CELL DISORDER,1,15355,14,94932
FILGRASTIM,WHITE BLOOD CELL DISORDER,1,100,14,94932
FINGOLIMOD,WHITE BLOOD CELL DISORDER,1,1774,14,94932
LENALIDOMIDE,WHITE BLOOD CELL DISORDER,2,3441,14,94932
MACITENTAN,WHITE BLOOD CELL DISORDER,1,821,14,94932
TOFACITINIB,WHITE BLOOD CELL DISORDER,1,844,14,94932
TREPROSTINIL,WHITE BLOOD CELL DISORDER,1,612,14,94932
ZOLEDRONIC ACID,WHITE BLOOD CELL DISORDER,2,501,14,94932
ADALIMUMAB,WOUND COMPLICATION,2,3183,42,94932
BOTULINUM TOXIN TYPE A,WOUND COMPLICATION,1,340,42,94932
DALTEPARIN,WOUND COMPLICATION,1,26,42,94932
ETANERCEPT,WOUND COMPLICATION,9,15355,42,94932
EVEROLIMUS,WOUND COMPLICATION,1,498,42,94932
FINGOLIMOD,WOUND COMPLICATION,1,1774,42,94932
INFLIXIMAB,WOUND COMPLICATION,1,1149,42,94932
INTERFERON BETA-1A,WOUND COMPLICATION,1,1075,42,94932
LENALIDOMIDE,WOUND COMPLICATION,1,3441,42,94932
MACITENTAN,WOUND COMPLICATION,1,821,42,94932
OCTREOTIDE,WOUND COMPLICATION,5,603,42,94932
OMALIZUMAB,WOUND COMPLICATION,16,1004,42,94932
REGORAFENIB,WOUND COMPLICATION,1,228,42,94932
RITUXIMAB,WOUND COMPLICATION,1,803,42,94932
ADALIMUMAB,WOUND DEHISCENCE,4,3183,26,94932
ASPIRIN,WOUND DEHISCENCE,1,449,26,94932
BACLOFEN,WOUND DEHISCENCE,2,147,26,94932
BEVACIZUMAB,WOUND DEHISCENCE,3,824,26,94932
CAPECITABINE,WOUND DEHISCENCE,1,242,26,94932
ENOXAPARIN,WOUND DEHISCENCE,3,129,26,94932
ETANERCEPT,WOUND DEHISCENCE,2,15355,26,94932
EVEROLIMUS,WOUND DEHISCENCE,1,498,26,94932
LANSOPRAZOLE,WOUND DEHISCENCE,1,89,26,94932
LEVONORGESTREL,WOUND DEHISCENCE,1,707,26,94932
MORPHINE,WOUND DEHISCENCE,1,113,26,94932
NATALIZUMAB,WOUND DEHISCENCE,1,1689,26,94932
OMALIZUMAB,WOUND DEHISCENCE,3,1004,26,94932
PAZOPANIB,WOUND DEHISCENCE,1,175,26,94932
TRASTUZUMAB,WOUND DEHISCENCE,1,510,26,94932
ADALIMUMAB,WOUND HAEMORRHAGE,3,3183,28,94932
ASPIRIN,WOUND HAEMORRHAGE,1,449,28,94932
CARMUSTINE,WOUND HAEMORRHAGE,1,12,28,94932
DABIGATRAN ETEXILATE,WOUND HAEMORRHAGE,3,779,28,94932
DALTEPARIN,WOUND HAEMORRHAGE,1,26,28,94932
DENOSUMAB,WOUND HAEMORRHAGE,1,2162,28,94932
ENOXAPARIN,WOUND HAEMORRHAGE,1,129,28,94932
ETANERCEPT,WOUND HAEMORRHAGE,3,15355,28,94932
EVEROLIMUS,WOUND HAEMORRHAGE,1,498,28,94932
FINGOLIMOD,WOUND HAEMORRHAGE,2,1774,28,94932
LACOSAMIDE,WOUND HAEMORRHAGE,2,111,28,94932
OBINUTUZUMAB,WOUND HAEMORRHAGE,2,165,28,94932
RIVAROXABAN,WOUND HAEMORRHAGE,4,1778,28,94932
TOCILIZUMAB,WOUND HAEMORRHAGE,2,947,28,94932
USTEKINUMAB,WOUND HAEMORRHAGE,1,347,28,94932
ADALIMUMAB,WOUND INFECTION STAPHYLOCOCCAL,3,3183,20,94932
DENOSUMAB,WOUND INFECTION STAPHYLOCOCCAL,1,2162,20,94932
DOXORUBICIN,WOUND INFECTION STAPHYLOCOCCAL,1,231,20,94932
EPOPROSTENOL,WOUND INFECTION STAPHYLOCOCCAL,1,466,20,94932
ETANERCEPT,WOUND INFECTION STAPHYLOCOCCAL,3,15355,20,94932
GLATIRAMER,WOUND INFECTION STAPHYLOCOCCAL,2,408,20,94932
IMMUNOGLOBULIN G,WOUND INFECTION STAPHYLOCOCCAL,1,192,20,94932
INTERFERON BETA-1A,WOUND INFECTION STAPHYLOCOCCAL,1,1075,20,94932
LENALIDOMIDE,WOUND INFECTION STAPHYLOCOCCAL,1,3441,20,94932
MYCOPHENOLIC ACID,WOUND INFECTION STAPHYLOCOCCAL,1,71,20,94932
NATALIZUMAB,WOUND INFECTION STAPHYLOCOCCAL,1,1689,20,94932
PALONOSETRON,WOUND INFECTION STAPHYLOCOCCAL,2,11,20,94932
SUNITINIB,WOUND INFECTION STAPHYLOCOCCAL,2,270,20,94932
ADALIMUMAB,WOUND SECRETION,7,3183,47,94932
APREPITANT,WOUND SECRETION,1,39,47,94932
BACLOFEN,WOUND SECRETION,1,147,47,94932
BELIMUMAB,WOUND SECRETION,1,214,47,94932
BOTULINUM TOXIN TYPE A,WOUND SECRETION,1,340,47,94932
BRIMONIDINE,WOUND SECRETION,1,55,47,94932
CIPROFLOXACIN,WOUND SECRETION,1,166,47,94932
DEFERASIROX,WOUND SECRETION,1,134,47,94932
ENOXAPARIN,WOUND SECRETION,1,129,47,94932
ETANERCEPT,WOUND SECRETION,11,15355,47,94932
ETONOGESTREL,WOUND SECRETION,1,886,47,94932
GLATIRAMER,WOUND SECRETION,1,408,47,94932
IBRUTINIB,WOUND SECRETION,1,320,47,94932
INFLIXIMAB,WOUND SECRETION,2,1149,47,94932
LANSOPRAZOLE,WOUND SECRETION,1,89,47,94932
LINAGLIPTIN,WOUND SECRETION,1,151,47,94932
MIRABEGRON,WOUND SECRETION,1,147,47,94932
OCTREOTIDE,WOUND SECRETION,1,603,47,94932
OMALIZUMAB,WOUND SECRETION,7,1004,47,94932
REGORAFENIB,WOUND SECRETION,1,228,47,94932
RIVASTIGMINE,WOUND SECRETION,1,91,47,94932
SECUKINUMAB,WOUND SECRETION,2,32,47,94932
WARFARIN,WOUND SECRETION,1,153,47,94932
ADALIMUMAB,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,61,3183,526,94932
ALENDRONATE,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,142,526,94932
ALISKIREN,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,20,526,94932
ANIDULAFUNGIN,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,4,526,94932
APIXABAN,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,3,216,526,94932
APREPITANT,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,39,526,94932
ARIPIPRAZOLE,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,6,243,526,94932
ASENAPINE,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,30,526,94932
ASPIRIN,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,2,449,526,94932
BIMATOPROST,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,3,63,526,94932
BOTULINUM TOXIN TYPE A,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,21,340,526,94932
BRIMONIDINE,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,55,526,94932
BUPRENORPHINE,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,12,177,526,94932
CANAGLIFLOZIN,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,165,526,94932
CARBAMAZEPINE,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,3,145,526,94932
CEFUROXIME,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,26,69,526,94932
CERTOLIZUMAB PEGOL,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,3,1439,526,94932
CLONAZEPAM,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,83,526,94932
CLOZAPINE,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,409,526,94932
COPPER,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,2,334,526,94932
CYCLOSPORINE,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,3,157,526,94932
DALFAMPRIDINE,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,265,526,94932
DARUNAVIR,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,36,526,94932
DEFERASIROX,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,6,134,526,94932
DENOSUMAB,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,2162,526,94932
DICLOFENAC,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,3,163,526,94932
DRONABINOL,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,3,526,94932
DROXIDOPA,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,29,526,94932
ENTACAPONE,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,14,526,94932
EPINEPHRINE,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,10,526,94932
EPOETIN ALFA,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,52,526,94932
ESTRADIOL,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,2,101,526,94932
ETANERCEPT,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,121,15355,526,94932
ETONOGESTREL,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,3,886,526,94932
EVEROLIMUS,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,2,498,526,94932
